time_5,language,tone,participant,script,sensor,sound_intensity_max,sound_intensity_min,sound_intensity_mean,sound_intensity_median,sound_intensity_std,sound_intensity_missing
65,en,bus,subject1,t1,sound_intensity,47.71389026899121,16.62757831681574,29.348872361528866,26.989700043360187,9.068581980858177,0.0
70,en,bus,subject1,t1,sound_intensity,47.48614356905318,16.532125137753436,33.45073341965626,34.72171146692363,7.911661243845016,0.0
75,en,bus,subject1,t1,sound_intensity,48.05256116262995,16.989700043360187,33.78574320063755,35.86249638866042,8.467217614531211,0.0
80,en,bus,subject1,t1,sound_intensity,45.14521189494316,19.34498451243568,32.032153532996766,32.78753600952829,7.814139687139586,0.0
85,en,bus,subject1,t1,sound_intensity,45.55541819633662,16.720978579357176,32.29820296806547,33.74931553978188,8.88155248526831,0.0
90,en,bus,subject1,t1,sound_intensity,47.08505880955237,21.238516409670854,35.12903022918027,35.22183317618686,7.356014965090684,0.0
95,en,bus,subject1,t1,sound_intensity,48.466710563845545,17.634279935629372,33.15682239725942,33.83456296524753,9.180951718334265,0.0
100,en,bus,subject1,t1,sound_intensity,47.48273326473508,15.440680443502757,30.013781520065375,28.836614351536177,9.142019334038576,0.0
105,en,bus,subject1,t1,sound_intensity,45.55215405126073,15.314789170422552,30.871727037374022,30.659529803138696,8.802268272674592,0.0
110,en,bus,subject1,t1,sound_intensity,48.949471036323175,19.34498451243568,34.24540800477337,36.3286204010023,8.508255983242343,0.0
115,en,bus,subject1,t1,sound_intensity,46.51907672087,16.334684555795864,34.24152888197279,36.21384028481653,8.741170587551025,0.0
120,en,bus,subject1,t1,sound_intensity,47.75639569878691,17.853298350107668,30.797732422797992,31.09915863023793,9.07822607143852,0.0
125,en,bus,subject1,t1,sound_intensity,46.77451819844436,15.314789170422552,29.86921559352392,28.524799936368566,9.48918996146706,0.0
130,en,bus,subject1,t1,sound_intensity,48.62363974774405,17.781512503836435,32.769536625631154,32.57678574869185,8.922633746457707,0.0
135,en,bus,subject1,t1,sound_intensity,47.37200596743288,16.989700043360187,33.32615042057568,33.70883016777606,8.625107156596611,0.0
140,en,bus,subject1,t1,sound_intensity,46.73279009727936,14.62397997898956,29.19834876951359,27.803173121401517,9.729522701711499,0.0
145,en,bus,subject1,t1,sound_intensity,45.96816935915591,18.06179973983887,32.616540533340206,32.979792441593624,7.9298450578160065,0.0
150,en,bus,subject1,t1,sound_intensity,46.47783822761981,17.16003343634799,32.706550060333214,33.10480891462675,7.685175587157737,0.0
155,en,bus,subject1,t1,sound_intensity,44.94738828059336,13.979400086720377,30.324784015307916,31.061908972634157,8.919778198640497,0.0
