sensor,language,tone,participant,script,time,autocorrelation_mean,autocorrelation_standard deviation,autocorrelation_min,autocorrelation_max,autocorrelation_missing
autocorrelations,ch,bus,jack,t2,4.1,-1.2584811151666668e-07,1.887369373760582e-08,-1.489108566e-07,-1.02979594e-07,0.0
autocorrelations,ch,bus,jack,t2,4.2,-1.1527429828333334e-07,1.7411604080666895e-08,-1.392362046e-07,-9.201012534e-08,0.0
autocorrelations,ch,bus,jack,t2,4.3,-1.1298237755833334e-07,1.4626751593019833e-08,-1.300304879e-07,-8.884989525e-08,0.0
autocorrelations,ch,bus,jack,t2,4.4,-9.742528438333332e-08,1.4975666622698823e-08,-1.235711853e-07,-8.064839302e-08,0.0
autocorrelations,ch,bus,jack,t2,4.5,-9.424857515333334e-08,1.8045239563963676e-08,-1.160712088e-07,-7.158944172e-08,0.0
autocorrelations,ch,bus,jack,t2,4.6,-8.446746459833334e-08,1.836152232011922e-08,-1.066659565e-07,-5.981309148e-08,0.0
autocorrelations,ch,bus,jack,t2,4.7,-7.201325541166666e-08,1.7019836124173376e-08,-9.645658455e-08,-4.784821719e-08,0.0
autocorrelations,ch,bus,jack,t2,4.8,-6.9745006965e-08,1.415906888418635e-08,-8.898912943e-08,-4.843001179e-08,0.0
autocorrelations,ch,bus,jack,t2,4.9,-5.373904529833334e-08,1.573888988415627e-08,-8.169398111e-08,-3.677465068e-08,0.0
autocorrelations,ch,bus,jack,t2,5.0,-4.919782548e-08,1.8851774074194607e-08,-7.220293308e-08,-2.674279433e-08,0.0
autocorrelations,ch,bus,jack,t2,5.1,-4.054450153333333e-08,1.8226559945193356e-08,-6.238204461e-08,-1.487112521e-08,0.0
autocorrelations,ch,bus,jack,t2,5.2,-2.8570636349e-08,1.6023483969695546e-08,-5.193108606e-08,-5.081506754e-09,0.0
autocorrelations,ch,bus,jack,t2,5.3,-2.8280211815166668e-08,1.4174494555069472e-08,-4.786620358e-08,-9.845558431e-09,0.0
autocorrelations,ch,bus,jack,t2,5.4,-1.5056022542214995e-08,1.6073843130779196e-08,-4.274024479e-08,2.730799035e-09,0.0
autocorrelations,ch,bus,jack,t2,5.5,-1.1753204626450002e-08,1.8878263422286754e-08,-3.527743333e-08,1.107697123e-08,0.0
autocorrelations,ch,bus,jack,t2,5.6,-4.847405190666667e-09,1.7901672079039885e-08,-2.579015054e-08,2.20180839e-08,0.0
autocorrelations,ch,bus,jack,t2,5.7,8.261688957383334e-09,1.5502522464008642e-08,-1.419097553e-08,3.221031027e-08,0.0
autocorrelations,ch,bus,jack,t2,5.8,9.662526669216665e-09,1.4486786857391803e-08,-1.240447297e-08,2.849968274e-08,0.0
autocorrelations,ch,bus,jack,t2,5.9,2.391965018433333e-08,1.6694578583024983e-08,-4.290235468e-09,4.116864352e-08,0.0
autocorrelations,ch,bus,jack,t2,6.0,2.948464218633333e-08,1.9258538347145133e-08,5.407496938e-09,5.313192144e-08,0.0
autocorrelations,ch,bus,jack,t2,6.1,3.581186711166667e-08,1.7217301354021935e-08,1.665109049e-08,6.323461937e-08,0.0
autocorrelations,ch,bus,jack,t2,6.2,4.931979184833333e-08,1.4905064774686216e-08,2.808978205e-08,7.236496263e-08,0.0
autocorrelations,ch,bus,jack,t2,6.3,4.950951172e-08,1.4768404623090658e-08,2.713518111e-08,7.039384956e-08,0.0
autocorrelations,ch,bus,jack,t2,6.4,6.168239988833333e-08,1.6907208772539626e-08,3.45579449e-08,8.041717584e-08,0.0
autocorrelations,ch,bus,jack,t2,6.5,6.581322507833333e-08,1.8738037585170472e-08,4.262393775e-08,8.913092594e-08,0.0
autocorrelations,ch,bus,jack,t2,6.6,6.822240432333334e-08,1.685895164390328e-08,4.964826732e-08,9.543033713e-08,0.0
autocorrelations,ch,bus,jack,t2,6.7,7.780583187666667e-08,1.4416782246117688e-08,5.692243576e-08,9.763453204e-08,0.0
autocorrelations,ch,bus,jack,t2,6.8,7.270532783333334e-08,1.4504165133288537e-08,5.252125684e-08,9.572098262e-08,0.0
autocorrelations,ch,bus,jack,t2,6.9,7.759653794e-08,1.746191609718658e-08,5.348052544e-08,9.858420708e-08,0.0
autocorrelations,ch,bus,jack,t2,7.0,7.4490891355e-08,1.8135246950482556e-08,5.201825516e-08,9.675215511e-08,0.0
autocorrelations,ch,bus,jack,t2,7.1,6.710050265333334e-08,1.628985929589291e-08,4.469347852e-08,9.137155553e-08,0.0
autocorrelations,ch,bus,jack,t2,7.2,6.775663458500001e-08,1.3848656622104873e-08,4.749340208e-08,8.579197067e-08,0.0
autocorrelations,ch,bus,jack,t2,7.3,5.373221299333334e-08,1.522242690426438e-08,3.695824003e-08,8.045501012e-08,0.0
autocorrelations,ch,bus,jack,t2,7.4,4.9874132725e-08,1.855799045402906e-08,2.791489325e-08,7.261880973e-08,0.0
autocorrelations,ch,bus,jack,t2,7.5,4.041625717666666e-08,1.785446306540596e-08,1.484231154e-08,6.153725144e-08,0.0
autocorrelations,ch,bus,jack,t2,7.6,2.6742872360333334e-08,1.599852045568746e-08,2.509105192e-09,4.968282351e-08,0.0
autocorrelations,ch,bus,jack,t2,7.7,2.3653992957166668e-08,1.402490604592144e-08,4.845023293e-09,4.490136819e-08,0.0
autocorrelations,ch,bus,jack,t2,7.8,6.9940684354999994e-09,1.5546296429031628e-08,-8.622999357e-09,3.459958924e-08,0.0
autocorrelations,ch,bus,jack,t2,7.9,2.139934649999999e-10,1.8832371959886904e-08,-2.282116795e-08,2.347857758e-08,0.0
autocorrelations,ch,bus,jack,t2,8.0,-8.887411140833335e-09,1.7667067421584752e-08,-3.632589009e-08,1.123037578e-08,0.0
autocorrelations,ch,bus,jack,t2,8.1,-2.3952219768833332e-08,1.5332847881653427e-08,-4.772321339e-08,-2.182868203e-09,0.0
autocorrelations,ch,bus,jack,t2,8.2,-2.6185902615999998e-08,1.3979591668419284e-08,-4.388531033e-08,-4.499233606e-09,0.0
autocorrelations,ch,bus,jack,t2,8.3,-4.139207413833333e-08,1.656060940391208e-08,-5.86804596e-08,-1.353412583e-08,0.0
autocorrelations,ch,bus,jack,t2,8.4,-4.706426813999999e-08,1.8774030345937407e-08,-7.01054747e-08,-2.374266123e-08,0.0
autocorrelations,ch,bus,jack,t2,8.5,-5.365645778500001e-08,1.6844921056471635e-08,-8.088792609e-08,-3.525336882e-08,0.0
autocorrelations,ch,bus,jack,t2,8.6,-6.725009691833334e-08,1.5168316171580743e-08,-9.057975984e-08,-4.589034403e-08,0.0
autocorrelations,ch,bus,jack,t2,8.7,-6.727401695833333e-08,1.4984206824354573e-08,-8.860741706e-08,-4.453565421e-08,0.0
autocorrelations,ch,bus,jack,t2,8.8,-7.959949671500002e-08,1.6725720003897967e-08,-9.809749617e-08,-5.271542719e-08,0.0
autocorrelations,ch,bus,jack,t2,8.9,-8.410332995833333e-08,1.8454337251913348e-08,-1.072332099e-07,-6.156282137e-08,0.0
autocorrelations,ch,bus,jack,t2,9.0,-8.710766112833334e-08,1.6805836911218228e-08,-1.148190498e-07,-6.915512511e-08,0.0
autocorrelations,ch,bus,jack,t2,9.1,-9.875944645999999e-08,1.3983418836673269e-08,-1.186382389e-07,-7.920093218e-08,0.0
autocorrelations,ch,bus,jack,t2,9.2,-9.667714891499999e-08,1.452366843592587e-08,-1.187227157e-07,-7.554527931e-08,0.0
autocorrelations,ch,bus,jack,t2,9.3,-1.0569285590999998e-07,1.7563735551724227e-08,-1.265725724e-07,-8.012663484e-08,0.0
autocorrelations,ch,bus,jack,t2,9.4,-1.0897812532166668e-07,1.8591260820824637e-08,-1.322344037e-07,-8.613965035e-08,0.0
autocorrelations,ch,bus,jack,t2,9.5,-1.08687017345e-07,1.5888670928381235e-08,-1.348318296e-07,-8.985424853e-08,0.0
autocorrelations,ch,bus,jack,t2,9.6,-1.1812941948333333e-07,1.3701278892587313e-08,-1.361558335e-07,-1.00579312e-07,0.0
autocorrelations,ch,bus,jack,t2,9.7,-1.1332954180166667e-07,1.561995156186297e-08,-1.381669858e-07,-9.205960492e-08,0.0
autocorrelations,ch,bus,jack,t2,9.8,-1.1911732724166667e-07,1.7911527265054605e-08,-1.409968478e-07,-9.547591294e-08,0.0
autocorrelations,ch,bus,jack,t2,9.9,-1.193272492533333e-07,1.7851078462355287e-08,-1.410554309e-07,-9.578170198e-08,0.0
autocorrelations,ch,bus,jack,t2,10.0,-1.1373672150333333e-07,1.552003762396794e-08,-1.384235248e-07,-9.265473572e-08,0.0
autocorrelations,ch,bus,jack,t2,10.1,-1.1835374038333335e-07,1.369979870572996e-08,-1.365183631e-07,-1.005879394e-07,0.0
autocorrelations,ch,bus,jack,t2,10.2,-1.0860478564166667e-07,1.563821853672644e-08,-1.347257056e-07,-9.074976821e-08,0.0
autocorrelations,ch,bus,jack,t2,10.3,-1.0702571607666668e-07,1.8482075439768935e-08,-1.300856955e-07,-8.436981388e-08,0.0
autocorrelations,ch,bus,jack,t2,10.4,-1.0209997637333333e-07,1.753272824636277e-08,-1.22589596e-07,-7.569681998e-08,0.0
autocorrelations,ch,bus,jack,t2,10.5,-8.975436298333333e-08,1.4510672718781614e-08,-1.106351839e-07,-6.762482592e-08,0.0
autocorrelations,ch,bus,jack,t2,10.6,-8.823958885666667e-08,1.3771204932258107e-08,-1.093618375e-07,-7.016216573e-08,0.0
autocorrelations,ch,bus,jack,t2,10.7,-7.258591298166666e-08,1.6990012092431404e-08,-1.015506261e-07,-5.485046904e-08,0.0
autocorrelations,ch,bus,jack,t2,10.8,-6.456705860333333e-08,1.9058865954284218e-08,-8.834275857e-08,-4.11619922e-08,0.0
autocorrelations,ch,bus,jack,t2,10.9,-5.4712415790000006e-08,1.6836325138722527e-08,-7.281263504e-08,-2.651350535e-08,0.0
autocorrelations,ch,bus,jack,t2,11.0,-3.7098726765e-08,1.5054734699296567e-08,-5.672343583e-08,-1.271847933e-08,0.0
autocorrelations,ch,bus,jack,t2,11.1,-3.190344033333333e-08,1.4910719165259685e-08,-5.632274501e-08,-1.255136616e-08,0.0
autocorrelations,ch,bus,jack,t2,11.2,-1.37900808421e-08,1.6683094153162997e-08,-4.183380224e-08,4.194783261e-09,0.0
autocorrelations,ch,bus,jack,t2,11.3,-3.0675341150000003e-09,1.8756558378100815e-08,-2.611427596e-08,1.985060446e-08,0.0
autocorrelations,ch,bus,jack,t2,11.4,6.533536363166666e-09,1.6523227573167063e-08,-9.729935507e-09,3.550378963e-08,0.0
autocorrelations,ch,bus,jack,t2,11.5,2.4953641749333333e-08,1.4187662855755004e-08,7.68567613e-09,4.77011144e-08,0.0
autocorrelations,ch,bus,jack,t2,11.6,2.9158036873e-08,1.4780739369969831e-08,5.549866788e-09,4.958629746e-08,0.0
autocorrelations,ch,bus,jack,t2,11.7,4.437755567333333e-08,1.7487883476455424e-08,1.749447351e-08,6.46399622e-08,0.0
autocorrelations,ch,bus,jack,t2,11.8,5.3133782151666663e-08,1.8542599974575635e-08,3.053082764e-08,7.587402004e-08,0.0
autocorrelations,ch,bus,jack,t2,11.9,5.8338712730000004e-08,1.548896029532017e-08,4.223970583e-08,8.536227514e-08,0.0
autocorrelations,ch,bus,jack,t2,12.0,7.33408552e-08,1.398783730304778e-08,5.492637324e-08,9.347662545e-08,0.0
autocorrelations,ch,bus,jack,t2,12.1,7.405759938166667e-08,1.5528091759581114e-08,5.093079024e-08,9.692467422e-08,0.0
autocorrelations,ch,bus,jack,t2,12.2,8.517858071166666e-08,1.7442344399743543e-08,6.073535681e-08,1.06028971e-07,0.0
autocorrelations,ch,bus,jack,t2,12.3,9.166182566499999e-08,1.792669849242199e-08,6.965371619e-08,1.136078368e-07,0.0
autocorrelations,ch,bus,jack,t2,12.4,9.309770826e-08,1.5383334113318844e-08,7.536160349e-08,1.197474737e-07,0.0
autocorrelations,ch,bus,jack,t2,12.5,1.0562294360666666e-07,1.3422563003721537e-08,8.632751634e-08,1.225651315e-07,0.0
autocorrelations,ch,bus,jack,t2,12.6,1.0436793941999999e-07,1.580952838499821e-08,8.284700689e-08,1.279780746e-07,0.0
autocorrelations,ch,bus,jack,t2,12.7,1.1250860074833333e-07,1.812500248160452e-08,8.977968048e-08,1.346037614e-07,0.0
autocorrelations,ch,bus,jack,t2,12.8,1.1878233536666665e-07,1.7622220772946788e-08,9.564318069e-08,1.400166746e-07,0.0
autocorrelations,ch,bus,jack,t2,12.9,1.1919171896666666e-07,1.41691151242534e-08,1.022778128e-07,1.434648323e-07,0.0
autocorrelations,ch,bus,jack,t2,13.0,1.3075219755e-07,1.3228493861442625e-08,1.097317808e-07,1.465551503e-07,0.0
autocorrelations,ch,bus,jack,t2,13.1,1.2878288036666665e-07,1.6600185537197698e-08,1.083605399e-07,1.528680614e-07,0.0
autocorrelations,ch,bus,jack,t2,13.2,1.3448815349999998e-07,1.8120322657473478e-08,1.122614049e-07,1.569037119e-07,0.0
autocorrelations,ch,bus,jack,t2,13.3,1.3846752006666665e-07,1.7110122276709257e-08,1.134129463e-07,1.582667027e-07,0.0
autocorrelations,ch,bus,jack,t2,13.4,1.3382005316666667e-07,1.3869131337583486e-08,1.152661392e-07,1.555392561e-07,0.0
autocorrelations,ch,bus,jack,t2,13.5,1.4093200453333334e-07,1.3889925317919733e-08,1.186768388e-07,1.595752245e-07,0.0
autocorrelations,ch,bus,jack,t2,13.6,1.3578719018333332e-07,1.7025822835603775e-08,1.160685279e-07,1.606705378e-07,0.0
autocorrelations,ch,bus,jack,t2,13.7,1.3653504913333333e-07,1.8435382014825716e-08,1.134573609e-07,1.593770778e-07,0.0
autocorrelations,ch,bus,jack,t2,13.8,1.3723280993333334e-07,1.5874577312240514e-08,1.121198484e-07,1.547205045e-07,0.0
autocorrelations,ch,bus,jack,t2,13.9,1.2813547963333333e-07,1.3203535676465053e-08,1.094427278e-07,1.461641307e-07,0.0
autocorrelations,ch,bus,jack,t2,14.0,1.307444483e-07,1.4898488236428543e-08,1.079018826e-07,1.522519852e-07,0.0
autocorrelations,ch,bus,jack,t2,14.1,1.2050980388333332e-07,1.7440659663396083e-08,1.003320069e-07,1.462548124e-07,0.0
autocorrelations,ch,bus,jack,t2,14.2,1.1440708973666666e-07,1.8001564376340472e-08,9.219834199e-08,1.363638178e-07,0.0
autocorrelations,ch,bus,jack,t2,14.3,1.0968193380833333e-07,1.5278242555658723e-08,8.272784469e-08,1.256739862e-07,0.0
autocorrelations,ch,bus,jack,t2,14.4,9.411035810833335e-08,1.3994389779807202e-08,7.394090927e-08,1.134145773e-07,0.0
autocorrelations,ch,bus,jack,t2,14.5,9.194255139666666e-08,1.6002718997091217e-08,6.912235914e-08,1.160031359e-07,0.0
autocorrelations,ch,bus,jack,t2,14.6,7.820237152e-08,1.769918339309141e-08,5.709045318e-08,1.034984063e-07,0.0
autocorrelations,ch,bus,jack,t2,14.7,6.871655391500001e-08,1.8292196995326498e-08,4.658964338e-08,9.01136515e-08,0.0
autocorrelations,ch,bus,jack,t2,14.8,6.314141159499999e-08,1.464244636957672e-08,3.694119308e-08,7.814922176e-08,0.0
autocorrelations,ch,bus,jack,t2,14.9,4.6691397219999995e-08,1.3466140522187288e-08,2.817733493e-08,6.762387746e-08,0.0
autocorrelations,ch,bus,jack,t2,15.0,4.3538653875e-08,1.634976173633157e-08,2.054490445e-08,6.681917587e-08,0.0
autocorrelations,ch,bus,jack,t2,15.1,3.1137194234500005e-08,1.800097021421662e-08,9.252539257e-09,5.511093572e-08,0.0
autocorrelations,ch,bus,jack,t2,15.2,2.10082327929e-08,1.722466014104011e-08,1.800860314e-10,4.212666485e-08,0.0
autocorrelations,ch,bus,jack,t2,15.3,1.71484592565e-08,1.4126852056640609e-08,-7.712904721e-09,3.301650055e-08,0.0
autocorrelations,ch,bus,jack,t2,15.4,1.8304430898333335e-09,1.4164095520050277e-08,-1.438349286e-08,2.503196386e-08,0.0
autocorrelations,ch,bus,jack,t2,15.5,7.547916859166667e-10,1.6325349616985857e-08,-2.217004376e-08,2.234837788e-08,0.0
autocorrelations,ch,bus,jack,t2,15.6,-8.210797669966667e-09,1.7555998410420257e-08,-2.955215585e-08,1.300576201e-08,0.0
autocorrelations,ch,bus,jack,t2,15.7,-1.645675504233333e-08,1.718109744660399e-08,-3.819605111e-08,8.075483568e-09,0.0
autocorrelations,ch,bus,jack,t2,15.8,-1.6788649224399998e-08,1.4012286477832771e-08,-4.010704178e-08,-7.219985804e-10,0.0
autocorrelations,ch,bus,jack,t2,15.9,-2.9573053999666663e-08,1.3550191004280208e-08,-4.525763502e-08,-6.531833658e-09,0.0
autocorrelations,ch,bus,jack,t2,16.0,-3.0489261558333324e-08,1.7034580857459673e-08,-5.2880956e-08,-1.026271929e-08,0.0
autocorrelations,ch,bus,jack,t3,0.1,7.336608430666666e-08,2.600945286886295e-09,7.049869105e-08,7.888748466e-08,0.0
autocorrelations,ch,bus,jack,t3,0.2,6.735864897666666e-08,1.384089024325946e-09,6.535710286e-08,6.887454867e-08,0.0
autocorrelations,ch,bus,jack,t3,0.3,6.202487809666666e-08,1.6842737981932682e-09,5.962489515e-08,6.449331024e-08,0.0
autocorrelations,ch,bus,jack,t3,0.4,5.648667208166666e-08,1.431390638765419e-09,5.437952936e-08,5.856834879e-08,0.0
autocorrelations,ch,bus,jack,t3,0.5,5.182343878333334e-08,1.250400193006946e-09,5.00470225e-08,5.376301363e-08,0.0
autocorrelations,ch,bus,jack,t3,0.6,4.743516499833334e-08,1.2820667850902249e-09,4.554568064e-08,4.921424783e-08,0.0
autocorrelations,ch,bus,jack,t3,0.7,4.293091480166667e-08,1.2593414341207173e-09,4.11059835e-08,4.484697451e-08,0.0
autocorrelations,ch,bus,jack,t3,0.8,3.8275480345000005e-08,1.3864614523416789e-09,3.621243951e-08,4.022401382e-08,0.0
autocorrelations,ch,bus,jack,t3,0.9,3.312785574166667e-08,1.5392627794078606e-09,3.091473001e-08,3.543396258e-08,0.0
autocorrelations,ch,bus,jack,t3,1.0,2.7861836726666666e-08,1.5329739993621488e-09,2.54399768e-08,3.016437257e-08,0.0
autocorrelations,ch,bus,jack,t3,1.1,2.274698283333333e-08,1.4428331758815814e-09,2.06655267e-08,2.493802851e-08,0.0
autocorrelations,ch,bus,jack,t3,1.2,1.8035461979999998e-08,1.2582508906305026e-09,1.6248615e-08,1.995595676e-08,0.0
autocorrelations,ch,bus,jack,t3,1.3,1.3891688888333332e-08,1.113604661574513e-09,1.219435091e-08,1.565244383e-08,0.0
autocorrelations,ch,bus,jack,t3,1.4,1.0490707847166666e-08,9.550604804877093e-10,9.082616298e-09,1.185651346e-08,0.0
autocorrelations,ch,bus,jack,t3,1.5,7.132183862666668e-09,8.782023442621777e-10,5.784440359e-09,8.48024894e-09,0.0
autocorrelations,ch,bus,jack,t3,1.6,4.258205007333333e-09,8.101936227322979e-10,3.073463468e-09,5.30952734e-09,0.0
autocorrelations,ch,bus,jack,t3,1.7,2.0019379353333333e-09,5.634315587690337e-10,1.33068733e-09,3.064415563e-09,0.0
autocorrelations,ch,bus,jack,t3,1.8,5.723776054883333e-10,3.0522541992495627e-10,7.025105293e-11,9.87820432e-10,0.0
autocorrelations,ch,bus,jack,t3,1.9,-1.0287478423333338e-11,1.5688139065008175e-10,-2.281114392e-10,1.873372841e-10,0.0
autocorrelations,ch,bus,jack,t3,2.0,-3.8993990857333333e-10,1.7629184088032955e-10,-6.17167833e-10,-8.108826514e-11,0.0
autocorrelations,ch,bus,jack,t3,2.1,-1.0338237218833334e-09,2.9435330142709887e-10,-1.496690161e-09,-5.782955987e-10,0.0
autocorrelations,ch,bus,jack,t3,2.2,-1.9045285306666667e-09,2.3068190513688806e-10,-2.259190293e-09,-1.56973882e-09,0.0
autocorrelations,ch,bus,jack,t3,2.3,-2.6816460815e-09,2.9502202147618583e-10,-3.118123104e-09,-2.234336228e-09,0.0
autocorrelations,ch,bus,jack,t3,2.4,-3.4152833091666667e-09,2.075715703839817e-10,-3.753687938e-09,-3.105407427e-09,0.0
autocorrelations,ch,bus,jack,t3,2.5,-4.062842048166667e-09,2.7200507387837784e-10,-4.438149547e-09,-3.587272133e-09,0.0
autocorrelations,ch,bus,jack,t3,2.6,-4.414023669333333e-09,9.765266132116775e-11,-4.599069368e-09,-4.302481823e-09,0.0
autocorrelations,ch,bus,jack,t3,2.7,-4.5650224225000004e-09,1.338695898296314e-10,-4.740092768e-09,-4.354394286e-09,0.0
autocorrelations,ch,bus,jack,t3,2.8,-4.733325875666667e-09,1.194823329337748e-10,-4.923336267e-09,-4.516392175e-09,0.0
autocorrelations,ch,bus,jack,t3,2.9,-4.7773865400000005e-09,1.2619582107658465e-10,-4.979465998e-09,-4.572970777e-09,0.0
autocorrelations,ch,bus,jack,t3,3.0,-5.4071715125e-09,2.5929139813591765e-10,-5.899316832e-09,-5.128716513e-09,0.0
autocorrelations,ch,bus,jack,t3,3.1,-6.761932015833334e-09,5.566717716354296e-10,-7.621306252e-09,-5.873178184e-09,0.0
autocorrelations,ch,bus,jack,t3,3.2,-8.749372577166668e-09,5.732321528054571e-10,-9.599957517e-09,-7.940261691e-09,0.0
autocorrelations,ch,bus,jack,t3,3.3,-1.0609900738333335e-08,5.793622421030511e-10,-1.150890521e-08,-9.66893923e-09,0.0
autocorrelations,ch,bus,jack,t3,3.4,-1.2300176973333331e-08,4.182393387818898e-10,-1.282700837e-08,-1.165266272e-08,0.0
autocorrelations,ch,bus,jack,t3,3.5,-1.3434753208333332e-08,2.1203074652861762e-10,-1.371910573e-08,-1.302737097e-08,0.0
autocorrelations,ch,bus,jack,t3,3.6,-1.3783376186666667e-08,1.3733380661471784e-10,-1.397979168e-08,-1.360689076e-08,0.0
autocorrelations,ch,bus,jack,t3,3.7,-1.4285343005000001e-08,1.6568799037367534e-10,-1.449722876e-08,-1.396089922e-08,0.0
autocorrelations,ch,bus,jack,t3,3.8,-1.4668710236666666e-08,2.1334833063986383e-10,-1.504372096e-08,-1.43952023e-08,0.0
autocorrelations,ch,bus,jack,t3,3.9,-1.5197075538333333e-08,1.4257158326414725e-10,-1.530658921e-08,-1.494943841e-08,0.0
autocorrelations,ch,bus,jack,t3,4.0,-1.566659797e-08,1.7823435802607615e-10,-1.595275323e-08,-1.543841561e-08,0.0
autocorrelations,ch,bus,jack,t3,4.1,-1.6302812015e-08,1.460270876688923e-10,-1.651681673e-08,-1.604713728e-08,0.0
autocorrelations,ch,bus,jack,t3,4.2,-1.6809333395e-08,2.8437553318159756e-10,-1.729651712e-08,-1.641675882e-08,0.0
autocorrelations,ch,bus,jack,t3,4.3,-1.7736638226666668e-08,3.380908000815153e-10,-1.813731751e-08,-1.713608964e-08,0.0
autocorrelations,ch,bus,jack,t3,4.4,-1.9031439931666667e-08,3.738113078240591e-10,-1.958261207e-08,-1.851777669e-08,0.0
autocorrelations,ch,bus,jack,t3,4.5,-2.0258389466666668e-08,3.5115214145389353e-10,-2.082454543e-08,-1.973537416e-08,0.0
autocorrelations,ch,bus,jack,t3,4.6,-2.1171144098333333e-08,1.982902287028435e-10,-2.140127822e-08,-2.07995375e-08,0.0
autocorrelations,ch,bus,jack,t3,4.7,-2.1490616063333332e-08,8.044092853039409e-11,-2.1586322e-08,-2.135454317e-08,0.0
autocorrelations,ch,bus,jack,t3,4.8,-2.177719841166667e-08,7.026727751405065e-11,-2.188917528e-08,-2.167404107e-08,0.0
autocorrelations,ch,bus,jack,t3,4.9,-2.1385761950000003e-08,1.7075320749855866e-10,-2.165675883e-08,-2.113815016e-08,0.0
autocorrelations,ch,bus,jack,t3,5.0,-2.1156166185e-08,3.363424410942261e-11,-2.118143833e-08,-2.108295953e-08,0.0
autocorrelations,ch,bus,jack,t3,5.1,-2.1505441261666667e-08,1.5385176450517784e-10,-2.172996225e-08,-2.134465481e-08,0.0
autocorrelations,ch,bus,jack,t3,5.2,-2.2320051923333335e-08,3.714841861276731e-10,-2.297041052e-08,-2.181499825e-08,0.0
autocorrelations,ch,bus,jack,t3,5.3,-2.382898597833333e-08,5.372214162235284e-10,-2.44975439e-08,-2.305210135e-08,0.0
autocorrelations,ch,bus,jack,t3,5.4,-2.5375499201666667e-08,3.2427227763456204e-10,-2.589771557e-08,-2.484856733e-08,0.0
autocorrelations,ch,bus,jack,t3,5.5,-2.6372065385e-08,2.843924923857077e-10,-2.67163139e-08,-2.595780782e-08,0.0
autocorrelations,ch,bus,jack,t3,5.6,-2.675269947e-08,6.399190260073937e-11,-2.685410697e-08,-2.667497996e-08,0.0
autocorrelations,ch,bus,jack,t3,5.7,-2.6274919716666665e-08,1.9846391744645914e-10,-2.654060708e-08,-2.592811238e-08,0.0
autocorrelations,ch,bus,jack,t3,5.8,-2.542885327166667e-08,2.3710147678727e-10,-2.573421012e-08,-2.50819203e-08,0.0
