time_1.5,language,tone,participant,script,sensor,pitch_max,pitch_min,pitch_mean,pitch_median
93.0,en,bus,yaoyi,t4,pitch,98.70442708333331,0.0,38.86818690606725,0.0
94.5,en,bus,yaoyi,t4,pitch,364.921875,0.0,73.37382070084064,0.0
96.0,en,bus,yaoyi,t4,pitch,108.54166666666669,0.0,32.35450768849206,0.0
97.5,en,bus,yaoyi,t4,pitch,162.1875,0.0,69.43477871472663,79.44494047619047
99.0,en,bus,yaoyi,t4,pitch,676.56640625,0.0,111.36226621685606,98.76453852137443
100.5,en,bus,yaoyi,t4,pitch,104.765625,0.0,31.297689770895335,0.0
102.0,en,bus,yaoyi,t4,pitch,178.203125,0.0,51.27026832217261,36.42317708333333
103.5,en,bus,yaoyi,t4,pitch,105.859375,0.0,40.23219401041667,0.0
105.0,en,bus,yaoyi,t4,pitch,161.875,0.0,51.65950884137835,61.58035714285714
106.5,en,bus,yaoyi,t4,pitch,361.640625,0.0,56.198323567708336,0.0
108.0,en,bus,yaoyi,t4,pitch,95.78776041666666,0.0,48.69600642774471,83.80543154761905
109.5,en,bus,yaoyi,t4,pitch,101.5625,0.0,24.23023468501984,0.0
111.0,en,bus,yaoyi,t4,pitch,152.390625,0.0,24.482732780612245,0.0
112.5,en,bus,yaoyi,t4,pitch,154.75911458333331,0.0,86.6233782811001,106.59993489583334
114.0,en,bus,yaoyi,t4,pitch,372.8125,0.0,49.73709736173115,0.0
115.5,en,bus,yaoyi,t4,pitch,92.81253681485616,0.0,33.69489585893765,0.0
117.0,en,bus,yaoyi,t4,pitch,390.390625,0.0,104.89593673406864,90.9236328125
118.5,en,bus,yaoyi,t4,pitch,106.06752947573258,0.0,40.75240683754721,0.0
120.0,en,bus,yaoyi,t4,pitch,99.81770833333334,0.0,53.68083905416822,92.1055908203125
121.5,en,bus,yaoyi,t4,pitch,717.1875,0.0,111.57306620564893,0.0
123.0,en,bus,yaoyi,t4,pitch,114.2578125,0.0,40.493872549019606,0.0
124.5,en,bus,yaoyi,t4,pitch,203.9997209821429,0.0,32.1570429981203,0.0
126.0,en,bus,yaoyi,t4,pitch,98.84765625,0.0,14.929361979166668,0.0
127.5,en,bus,yaoyi,t4,pitch,116.52994791666666,0.0,78.49251541979639,106.01399739583334
129.0,en,bus,yaoyi,t4,pitch,123.046875,0.0,80.74182883656935,93.15340401785714
130.5,en,bus,yaoyi,t4,pitch,341.875,0.0,70.87306329551932,0.0
132.0,en,bus,yaoyi,t4,pitch,115.859375,0.0,57.85640549432664,90.083984375
133.5,en,bus,yaoyi,t4,pitch,128.90625,0.0,57.06997248664558,91.24825516958086
135.0,en,bus,yaoyi,t4,pitch,101.96205357142858,0.0,25.09468005952381,0.0
136.5,en,bus,yaoyi,t4,pitch,105.46875,0.0,48.16627423321759,44.19466145833333
138.0,en,bus,yaoyi,t4,pitch,118.12825520833334,0.0,42.93528837316177,0.0
139.5,en,bus,yaoyi,t4,pitch,125.52734375,0.0,71.96751303603038,94.04606119791666
141.0,en,bus,yaoyi,t4,pitch,123.79231770833334,0.0,55.40840957883805,62.23995535714286
142.5,en,bus,yaoyi,t4,pitch,110.13671875,0.0,71.43836419143265,101.05450834116542
144.0,en,bus,yaoyi,t4,pitch,665.17578125,0.0,114.93708405671296,101.396484375
145.5,en,bus,yaoyi,t4,pitch,415.15625,0.0,90.23515693893299,87.13780381944446
147.0,en,bus,yaoyi,t4,pitch,97.6484375,0.0,4.882421875,0.0
148.5,en,bus,yaoyi,t4,pitch,132.46419270833331,0.0,72.09023400787123,92.55013020833331
150.0,en,bus,yaoyi,t4,pitch,126.845703125,0.0,55.72177758850251,96.24576822916669
151.5,en,bus,yaoyi,t4,pitch,148.203125,0.0,70.2502500088577,93.564453125
153.0,en,bus,yaoyi,t4,pitch,105.46875,0.0,38.173770887586805,0.0
154.5,en,bus,yaoyi,t4,pitch,3957.1875,0.0,479.00885767759917,0.0
156.0,en,bus,yaoyi,t4,pitch,112.9296875,0.0,53.35127485001145,98.474609375
157.5,en,bus,yaoyi,t4,pitch,99.80008012820512,0.0,44.303467299912,43.550537109375
159.0,en,bus,yaoyi,t4,pitch,128.83984375,0.0,66.7422363831559,89.10443535052909
160.5,en,bus,yaoyi,t4,pitch,179.21875,0.0,46.233672288359784,0.0
162.0,en,bus,yaoyi,t4,pitch,106.71875,0.0,36.755027216478695,0.0
163.5,en,bus,yaoyi,t4,pitch,108.359375,0.0,76.37671345581501,99.77213541666666
165.0,en,bus,yaoyi,t4,pitch,100.711328125,0.0,36.72787127582515,0.0
166.5,en,bus,yaoyi,t4,pitch,220.703125,0.0,79.08139474051339,97.39195033482143
168.0,en,bus,yaoyi,t4,pitch,132.734375,0.0,46.99939546130952,0.0
169.5,en,bus,yaoyi,t4,pitch,345.890625,0.0,101.20824239417989,97.09678819444444
171.0,en,bus,yaoyi,t4,pitch,187.08984375,0.0,63.426434415561744,47.90589488636364
172.5,en,bus,yaoyi,t4,pitch,181.09375,0.0,63.48337459983994,90.5029296875
174.0,en,bus,yaoyi,t4,pitch,96.3872535342262,0.0,42.70697548087522,0.0
175.5,en,bus,yaoyi,t4,pitch,1998.90625,0.0,141.89302901933343,44.494140625
177.0,en,bus,yaoyi,t4,pitch,456.40625,0.0,81.05282956077939,72.62332589285715
178.5,en,bus,yaoyi,t4,pitch,107.7734375,0.0,68.41032168075563,91.65290178571428
180.0,en,bus,yaoyi,t4,pitch,370.5078125,0.0,52.21086110225341,0.0
181.5,en,bus,yaoyi,t4,pitch,644.296875,0.0,103.07112090441646,0.0
183.0,en,bus,yaoyi,t4,pitch,559.375,0.0,105.76898871527779,59.39453125
184.5,en,bus,yaoyi,t4,pitch,508.90625,104.63541666666666,168.97409161418474,115.32189360119048
186.0,en,bus,yaoyi,t4,pitch,134.20572916666666,0.0,68.69320264274691,93.74609375
187.5,en,bus,yaoyi,t4,pitch,160.52734375,0.0,64.58159083946077,92.59521484375
189.0,en,bus,yaoyi,t4,pitch,191.640625,0.0,76.65595150902158,94.8471214657738
190.5,en,bus,yaoyi,t4,pitch,191.640625,0.0,86.81244897590112,93.17003038194446
192.0,en,bus,yaoyi,t4,pitch,191.5453055245536,0.0,30.379449026925226,0.0
193.5,en,bus,yaoyi,t4,pitch,157.34375,0.0,36.118082682291664,0.0
195.0,en,bus,yaoyi,t4,pitch,148.359375,0.0,73.85567635257227,104.39236111111111
196.5,en,bus,yaoyi,t4,pitch,675.8671875,0.0,165.95881842320262,102.109375
198.0,en,bus,yaoyi,t4,pitch,106.328125,0.0,77.64419228907771,91.75475105406746
199.5,en,bus,yaoyi,t4,pitch,159.21875,0.0,73.91426282051282,99.0
201.0,en,bus,yaoyi,t4,pitch,96.4306640625,0.0,37.08922991071428,0.0
202.5,en,bus,yaoyi,t4,pitch,219.20572916666669,0.0,70.34092506657268,102.34375
204.0,en,bus,yaoyi,t4,pitch,126.09375,0.0,88.40720734661501,104.111328125
205.5,en,bus,yaoyi,t4,pitch,112.03932291666663,0.0,68.17893926711308,104.01953125
207.0,en,bus,yaoyi,t4,pitch,110.41015625,0.0,78.83863032073624,101.171875
208.5,en,bus,yaoyi,t4,pitch,140.625,0.0,76.54672001819779,99.97827646683672
210.0,en,bus,yaoyi,t4,pitch,105.078125,0.0,46.55436921296296,0.0
211.5,en,bus,yaoyi,t4,pitch,163.93229166666669,0.0,81.39879918981482,94.71223958333333
213.0,en,bus,yaoyi,t4,pitch,177.96484375,0.0,75.80485672133436,94.35546875
214.5,en,bus,yaoyi,t4,pitch,182.109375,0.0,52.80790653935185,0.0
216.0,en,bus,yaoyi,t4,pitch,412.03125,0.0,88.02986653645834,40.93229166666667
217.5,en,bus,yaoyi,t4,pitch,142.62369791666669,0.0,57.18102942457365,46.60296589338862
219.0,en,bus,yaoyi,t4,pitch,2593.28125,0.0,299.11021205357144,100.97005208333333
220.5,en,bus,yaoyi,t4,pitch,471.09375,0.0,95.54366217719183,95.05827404203869
222.0,en,bus,yaoyi,t4,pitch,106.086328125,0.0,18.860240502450978,0.0
223.5,en,bus,yaoyi,t4,pitch,139.609375,0.0,60.527918160822445,86.19032118055554
225.0,en,bus,yaoyi,t4,pitch,107.39583333333331,0.0,34.96206474126109,0.0
226.5,en,bus,yaoyi,t4,pitch,155.546875,0.0,47.07074728923002,0.0
228.0,en,bus,yaoyi,t4,pitch,241.71875,0.0,95.47601031253018,119.6318888546798
229.5,en,bus,yaoyi,t4,pitch,120.88355654761904,0.0,45.49807671440972,0.0
231.0,en,bus,yaoyi,t4,pitch,346.5625,0.0,48.64730184837092,0.0
232.5,en,bus,yaoyi,t4,pitch,0.0,0.0,0.0,0.0
0.0,en,casual,yaoyi,t2,pitch,229.828125,0.0,33.536458333333336,0.0
1.5,en,casual,yaoyi,t2,pitch,179.609375,0.0,68.735205078125,55.5859375
3.0,en,casual,yaoyi,t2,pitch,126.92708333333334,0.0,100.25330878193749,114.111328125
4.5,en,casual,yaoyi,t2,pitch,406.484375,0.0,133.2555436739339,111.57769097222224
6.0,en,casual,yaoyi,t2,pitch,3131.40625,77.97265625,385.36738347682825,95.75486246744791
7.5,en,casual,yaoyi,t2,pitch,467.890625,0.0,109.72838590617168,86.66493055555554
9.0,en,casual,yaoyi,t2,pitch,161.0546875,0.0,65.25138044945987,77.24981398809524
10.5,en,casual,yaoyi,t2,pitch,219.35546875,0.0,57.228573237020505,41.759430803571426
12.0,en,casual,yaoyi,t2,pitch,166.9220610119048,0.0,59.00079985119048,0.0
13.5,en,casual,yaoyi,t2,pitch,477.1875,0.0,145.20398013806218,113.359375
15.0,en,casual,yaoyi,t2,pitch,108.203125,0.0,89.94887408088235,100.71158854166666
16.5,en,casual,yaoyi,t2,pitch,110.15625,0.0,62.53840642051091,92.95455109126982
18.0,en,casual,yaoyi,t2,pitch,111.45089285714286,0.0,85.61890951258975,90.23779296875
19.5,en,casual,yaoyi,t2,pitch,511.640625,0.0,112.60238486842105,0.0
21.0,en,casual,yaoyi,t2,pitch,116.47135416666666,0.0,41.12981047453704,0.0
22.5,en,casual,yaoyi,t2,pitch,494.609375,0.0,170.59787166819854,179.84375
24.0,en,casual,yaoyi,t2,pitch,495.3125,87.60701884920634,270.36168717964614,207.1484375
25.5,en,casual,yaoyi,t2,pitch,490.3125,0.0,126.16479283520299,103.7666015625
27.0,en,casual,yaoyi,t2,pitch,467.65625,0.0,158.7463897912681,125.38899739583334
28.5,en,casual,yaoyi,t2,pitch,167.33072916666666,0.0,90.0794715154098,129.53125
30.0,en,casual,yaoyi,t2,pitch,492.1875,0.0,148.34833829365078,82.1015625
31.5,en,casual,yaoyi,t2,pitch,197.578125,0.0,149.23784421188464,158.59375
33.0,en,casual,yaoyi,t2,pitch,490.234375,0.0,103.6148634584042,98.26340060763889
34.5,en,casual,yaoyi,t2,pitch,102.265625,0.0,30.247576134346286,0.0
36.0,en,casual,yaoyi,t2,pitch,370.0,0.0,130.0525784532563,117.7421875
37.5,en,casual,yaoyi,t2,pitch,176.25,0.0,80.74425902976405,123.60677083333331
39.0,en,casual,yaoyi,t2,pitch,679.25390625,0.0,215.60330025515574,156.69596354166669
40.5,en,casual,yaoyi,t2,pitch,429.921875,0.0,200.50013020833333,179.28000372023808
42.0,en,casual,yaoyi,t2,pitch,457.1875,0.0,174.06790098852042,172.42931547619048
43.5,en,casual,yaoyi,t2,pitch,136.09157986111111,0.0,104.46707934449505,126.44075520833331
45.0,en,casual,yaoyi,t2,pitch,2761.40625,0.0,387.8936559606482,124.9169921875
46.5,en,casual,yaoyi,t2,pitch,222.509765625,0.0,27.577878921750994,0.0
48.0,en,casual,yaoyi,t2,pitch,531.015625,0.0,71.98906797093838,0.0
49.5,en,casual,yaoyi,t2,pitch,393.4375,0.0,96.40410968012479,106.71416945684524
51.0,en,casual,yaoyi,t2,pitch,151.44635416666665,0.0,123.33773286303158,135.27864583333331
52.5,en,casual,yaoyi,t2,pitch,220.625,0.0,88.39566293515512,109.22119140625
54.0,en,casual,yaoyi,t2,pitch,132.8125,0.0,101.2896934815593,113.59375
55.5,en,casual,yaoyi,t2,pitch,178.75,0.0,79.41073181041754,125.4928651147959
57.0,en,casual,yaoyi,t2,pitch,243.203125,91.94091796875,123.71668888185195,118.90625
58.5,en,casual,yaoyi,t2,pitch,107.28515625,0.0,49.89801504841067,43.52901785714286
60.0,en,casual,yaoyi,t2,pitch,222.265625,0.0,158.7897342096561,172.20377604166666
61.5,en,casual,yaoyi,t2,pitch,223.6067708333333,0.0,96.66907797683466,97.30296688988095
63.0,en,casual,yaoyi,t2,pitch,461.953125,0.0,138.657814679827,83.30905296688988
64.5,en,casual,yaoyi,t2,pitch,101.326171875,0.0,29.72253689236111,0.0
66.0,en,casual,yaoyi,t2,pitch,102.421875,0.0,43.123595120614034,0.0
67.5,en,casual,yaoyi,t2,pitch,177.1875,0.0,29.253141276041664,0.0
69.0,en,casual,yaoyi,t2,pitch,419.609375,0.0,140.1619499362245,133.36867559523807
70.5,en,casual,yaoyi,t2,pitch,157.10611979166666,0.0,50.29766776502267,0.0
72.0,en,casual,yaoyi,t2,pitch,123.09895833333334,0.0,27.33567398313492,0.0
73.5,en,casual,yaoyi,t2,pitch,185.388671875,0.0,104.19885098136477,121.03125
75.0,en,casual,yaoyi,t2,pitch,317.65625,0.0,97.8761574074074,106.3623046875
76.5,en,casual,yaoyi,t2,pitch,503.203125,0.0,128.28809428418802,96.3671875
78.0,en,casual,yaoyi,t2,pitch,309.78645833333337,0.0,70.76236733054425,85.68072916666668
79.5,en,casual,yaoyi,t2,pitch,136.90755208333331,0.0,45.120849609375,0.0
81.0,en,casual,yaoyi,t2,pitch,202.890625,0.0,102.16723230524849,101.70345052083334
82.5,en,casual,yaoyi,t2,pitch,475.0,0.0,138.9900976015406,125.79427083333331
84.0,en,casual,yaoyi,t2,pitch,165.52083333333331,0.0,95.55812926733194,112.06949869791669
85.5,en,casual,yaoyi,t2,pitch,116.25,0.0,77.93022481333541,100.05277777777778
87.0,en,casual,yaoyi,t2,pitch,107.03125,0.0,45.169823638595915,0.0
88.5,en,casual,yaoyi,t2,pitch,217.5,0.0,70.65328247749308,84.54036458333333
90.0,en,casual,yaoyi,t2,pitch,158.79915364583334,0.0,54.96450324734658,0.0
91.5,en,casual,yaoyi,t2,pitch,430.46875,0.0,87.27857718608276,34.2109375
93.0,en,casual,yaoyi,t2,pitch,461.40625,0.0,199.86722951166308,212.265625
94.5,en,casual,yaoyi,t2,pitch,169.375,0.0,76.8843734929591,86.00725446428572
96.0,en,casual,yaoyi,t2,pitch,181.484375,0.0,73.911259293725,112.43101128472222
97.5,en,casual,yaoyi,t2,pitch,428.59375,0.0,146.54284576012236,124.85557154605264
99.0,en,casual,yaoyi,t2,pitch,116.4765625,0.0,87.24337618133877,101.748046875
100.5,en,casual,yaoyi,t2,pitch,223.6067708333333,0.0,58.66037166819852,0.0
102.0,en,casual,yaoyi,t2,pitch,178.828125,0.0,73.63057405944542,93.82339926421957
103.5,en,casual,yaoyi,t2,pitch,137.83854166666669,0.0,57.41674009241854,57.95535714285714
105.0,en,casual,yaoyi,t2,pitch,237.890625,0.0,98.82403000262605,115.0
106.5,en,casual,yaoyi,t2,pitch,488.28125,95.13516865079366,173.06647406684027,136.66015625
108.0,en,casual,yaoyi,t2,pitch,474.6875,0.0,135.02881324404763,99.01324869791665
109.5,en,casual,yaoyi,t2,pitch,298.90625,0.0,74.51401654411765,0.0
111.0,en,casual,yaoyi,t2,pitch,198.671875,0.0,62.01990646519024,61.32114955357143
112.5,en,casual,yaoyi,t2,pitch,108.13802083333334,0.0,48.258143833705354,35.15625
114.0,en,casual,yaoyi,t2,pitch,210.9375,0.0,57.65576636904761,0.0
115.5,en,casual,yaoyi,t2,pitch,707.8125,0.0,172.2509674468598,99.17652952516235
117.0,en,casual,yaoyi,t2,pitch,179.0625,0.0,109.84621739320728,145.390625
118.5,en,casual,yaoyi,t2,pitch,456.5625,105.46875,167.82357771766377,145.634765625
120.0,en,casual,yaoyi,t2,pitch,167.578125,0.0,35.962141682330824,0.0
121.5,en,casual,yaoyi,t2,pitch,415.15625,0.0,74.57032994213262,0.0
123.0,en,casual,yaoyi,t2,pitch,216.953125,0.0,79.30998586364885,94.57027928358843
124.5,en,casual,yaoyi,t2,pitch,187.890625,0.0,55.10546875,0.0
126.0,en,casual,yaoyi,t2,pitch,170.43619791666669,0.0,71.39826998050683,0.0
127.5,en,casual,yaoyi,t2,pitch,248.49609375,0.0,82.30478224174055,108.41039748418902
129.0,en,casual,yaoyi,t2,pitch,226.71875,0.0,95.84502923976609,101.04476686507935
130.5,en,casual,yaoyi,t2,pitch,415.3125,0.0,105.72918379934211,102.83854166666669
132.0,en,casual,yaoyi,t2,pitch,124.140625,0.0,73.15666614627622,91.599609375
133.5,en,casual,yaoyi,t2,pitch,387.734375,0.0,96.22644292091836,89.03385416666666
135.0,en,casual,yaoyi,t2,pitch,198.95703125,0.0,51.765163414903,0.0
136.5,en,casual,yaoyi,t2,pitch,105.234375,0.0,37.15653160135582,0.0
138.0,en,casual,yaoyi,t2,pitch,410.9765625,0.0,67.0775082236842,0.0
139.5,en,casual,yaoyi,t2,pitch,127.46484375,0.0,91.28019474015568,100.49083891369048
141.0,en,casual,yaoyi,t2,pitch,376.1171875,0.0,80.8460930345696,87.82470703125
142.5,en,casual,yaoyi,t2,pitch,189.7786458333333,0.0,31.183319627192976,0.0
144.0,en,casual,yaoyi,t2,pitch,496.9921875,0.0,123.9202396453373,148.02625868055554
145.5,en,casual,yaoyi,t2,pitch,489.609375,0.0,191.8709005837912,85.33203125
147.0,en,casual,yaoyi,t2,pitch,186.18815104166669,0.0,49.67342558361236,41.150390625
148.5,en,casual,yaoyi,t2,pitch,86.06770833333334,0.0,39.669892939814815,33.85714285714286
150.0,en,casual,yaoyi,t2,pitch,445.46875,0.0,72.6218541144528,0.0
151.5,en,casual,yaoyi,t2,pitch,199.609375,0.0,85.20160828754578,90.89006696428572
153.0,en,casual,yaoyi,t2,pitch,147.09635416666669,0.0,83.86537240764362,118.03013392857144
154.5,en,casual,yaoyi,t2,pitch,123.14615885416666,0.0,62.88529918206432,94.26497395833334
156.0,en,casual,yaoyi,t2,pitch,2873.59375,0.0,225.83128138950892,0.0
157.5,en,casual,yaoyi,t2,pitch,648.91796875,0.0,132.36911232184931,99.6000744047619
159.0,en,casual,yaoyi,t2,pitch,0.0,0.0,0.0,0.0
160.5,en,casual,yaoyi,t2,pitch,0.0,0.0,0.0,0.0
0.0,en,casual,yaoyi,t3,pitch,54.5263671875,0.0,2.8698087993421053,0.0
1.5,en,casual,yaoyi,t3,pitch,250.3125,0.0,110.26681857638889,151.1328125
3.0,en,casual,yaoyi,t3,pitch,207.03125,74.84375,137.71993582589286,129.70703125
4.5,en,casual,yaoyi,t3,pitch,189.8828125,0.0,115.81184895833333,132.34375
6.0,en,casual,yaoyi,t3,pitch,277.91666666666663,0.0,136.14943119517542,168.984375
7.5,en,casual,yaoyi,t3,pitch,217.65625,0.0,96.58894539705088,119.70251623376626
9.0,en,casual,yaoyi,t3,pitch,154.765625,0.0,89.25783833498677,112.45753761574076
10.5,en,casual,yaoyi,t3,pitch,201.484375,0.0,133.70536747685185,143.49609375
12.0,en,casual,yaoyi,t3,pitch,159.0625,0.0,32.054728835978835,0.0
13.5,en,casual,yaoyi,t3,pitch,221.953125,95.36328125,153.27243148561507,148.0703125
15.0,en,casual,yaoyi,t3,pitch,223.125,0.0,37.25617001488095,0.0
16.5,en,casual,yaoyi,t3,pitch,116.640625,0.0,68.19654927248678,97.511962890625
18.0,en,casual,yaoyi,t3,pitch,192.20703125,0.0,72.3372516396605,95.1030815972222
19.5,en,casual,yaoyi,t3,pitch,470.625,0.0,103.40149656116454,91.0980902777778
21.0,en,casual,yaoyi,t3,pitch,2127.8125,73.48493303571428,500.0375697544643,451.328125
22.5,en,casual,yaoyi,t3,pitch,111.8845486111111,0.0,76.01607791192288,93.79443359375
24.0,en,casual,yaoyi,t3,pitch,181.796875,0.0,71.68999110060692,89.19642857142857
25.5,en,casual,yaoyi,t3,pitch,122.87109375,0.0,70.63139008825857,95.22564512310605
27.0,en,casual,yaoyi,t3,pitch,246.51953125,0.0,72.97422701719577,0.0
28.5,en,casual,yaoyi,t3,pitch,218.515625,0.0,90.1494252123364,109.64518229166669
30.0,en,casual,yaoyi,t3,pitch,140.908203125,0.0,91.16693941781259,102.62834821428572
31.5,en,casual,yaoyi,t3,pitch,145.65755208333331,0.0,59.4193607390873,86.31780133928572
33.0,en,casual,yaoyi,t3,pitch,176.09375,0.0,78.18215460526316,107.1875
34.5,en,casual,yaoyi,t3,pitch,608.359375,0.0,109.18917100694445,0.0
36.0,en,casual,yaoyi,t3,pitch,335.44921875,0.0,120.32966039605947,105.53059895833331
37.5,en,casual,yaoyi,t3,pitch,842.9296875,0.0,116.27550850635393,92.31098200999152
39.0,en,casual,yaoyi,t3,pitch,173.046875,0.0,41.493229166666666,0.0
40.5,en,casual,yaoyi,t3,pitch,177.5,0.0,80.6452786192602,104.3359375
42.0,en,casual,yaoyi,t3,pitch,160.3125,0.0,41.44122753267974,0.0
43.5,en,casual,yaoyi,t3,pitch,114.28385416666666,0.0,66.38300260374913,84.056640625
45.0,en,casual,yaoyi,t3,pitch,190.59895833333331,0.0,123.72646639384921,133.99153645833331
46.5,en,casual,yaoyi,t3,pitch,179.73307291666669,0.0,50.6656272390322,0.0
48.0,en,casual,yaoyi,t3,pitch,453.515625,0.0,144.71684127888352,155.0888671875
49.5,en,casual,yaoyi,t3,pitch,92.9638671875,0.0,15.217581084280301,0.0
51.0,en,casual,yaoyi,t3,pitch,183.59375,0.0,97.19880756578948,148.17643229166666
52.5,en,casual,yaoyi,t3,pitch,488.28125,0.0,130.07226855296517,116.23697916666666
54.0,en,casual,yaoyi,t3,pitch,156.328125,0.0,103.78670683361236,107.28125
55.5,en,casual,yaoyi,t3,pitch,285.9375,0.0,101.58147268584281,116.79273200757575
57.0,en,casual,yaoyi,t3,pitch,151.71875,0.0,51.82178509424604,0.0
58.5,en,casual,yaoyi,t3,pitch,489.6875,0.0,159.10170820932538,102.90364583333331
60.0,en,casual,yaoyi,t3,pitch,161.015625,0.0,39.57145325819371,0.0
61.5,en,casual,yaoyi,t3,pitch,174.2719184027778,0.0,36.88437810019842,0.0
63.0,en,casual,yaoyi,t3,pitch,198.9388020833333,0.0,126.63277703008286,132.03125
64.5,en,casual,yaoyi,t3,pitch,196.54296875,0.0,74.43787150710979,99.328125
66.0,en,casual,yaoyi,t3,pitch,196.015625,0.0,68.34447446741854,0.0
67.5,en,casual,yaoyi,t3,pitch,157.8125,0.0,91.43081774613255,107.65625
69.0,en,casual,yaoyi,t3,pitch,152.02799479166669,95.59733072916669,120.93962391647365,121.18489583333334
70.5,en,casual,yaoyi,t3,pitch,612.03125,0.0,80.04656661184211,0.0
72.0,en,casual,yaoyi,t3,pitch,117.53125,0.0,58.27040318080357,83.5085472470238
73.5,en,casual,yaoyi,t3,pitch,161.25,0.0,44.150411184210526,0.0
75.0,en,casual,yaoyi,t3,pitch,126.19140625,98.39322916666666,110.82157186948854,107.54714626736111
76.5,en,casual,yaoyi,t3,pitch,198.7587890625,0.0,20.33681126644737,0.0
78.0,en,casual,yaoyi,t3,pitch,487.96875,0.0,117.74146338222789,113.98003472222224
79.5,en,casual,yaoyi,t3,pitch,177.3828125,0.0,98.57393043154761,152.1875
81.0,en,casual,yaoyi,t3,pitch,328.125,0.0,152.33172487745097,162.90364583333334
82.5,en,casual,yaoyi,t3,pitch,177.03125,0.0,95.50875522083834,127.265625
84.0,en,casual,yaoyi,t3,pitch,506.015625,0.0,129.73181512188208,89.91803075396825
85.5,en,casual,yaoyi,t3,pitch,160.859375,0.0,40.82703833486519,0.0
87.0,en,casual,yaoyi,t3,pitch,519.21875,0.0,109.1449525122549,104.27571614583331
88.5,en,casual,yaoyi,t3,pitch,120.859375,0.0,66.44137137276786,98.9287109375
90.0,en,casual,yaoyi,t3,pitch,216.015625,0.0,60.19799178685897,55.89713541666666
91.5,en,casual,yaoyi,t3,pitch,234.375,0.0,83.27910995127218,70.03627232142857
93.0,en,casual,yaoyi,t3,pitch,221.25,0.0,84.78391474048387,103.984375
94.5,en,casual,yaoyi,t3,pitch,163.125,0.0,127.20752029673109,133.9453125
96.0,en,casual,yaoyi,t3,pitch,178.828125,0.0,67.66399485930737,51.8359375
97.5,en,casual,yaoyi,t3,pitch,114.48567708333334,0.0,34.06078281641604,0.0
99.0,en,casual,yaoyi,t3,pitch,212.92271205357144,0.0,45.546752868499375,0.0
100.5,en,casual,yaoyi,t3,pitch,223.8671875,0.0,130.7574676029266,130.65538194444443
102.0,en,casual,yaoyi,t3,pitch,165.0390625,0.0,78.76172409784226,94.287353515625
103.5,en,casual,yaoyi,t3,pitch,119.79166666666666,0.0,77.160706111363,109.9560546875
105.0,en,casual,yaoyi,t3,pitch,180.46875,0.0,36.09441432823129,0.0
106.5,en,casual,yaoyi,t3,pitch,420.9375,0.0,63.837209065755204,0.0
108.0,en,casual,yaoyi,t3,pitch,374.47265625,0.0,127.50124673161267,182.22330729166663
109.5,en,casual,yaoyi,t3,pitch,455.078125,0.0,139.1640113467262,143.8671875
111.0,en,casual,yaoyi,t3,pitch,222.578125,0.0,66.87532552083334,85.73828125
112.5,en,casual,yaoyi,t3,pitch,273.06640625,135.59244791666669,216.76085069444443,223.46354166666663
114.0,en,casual,yaoyi,t3,pitch,132.265625,0.0,53.36247829861111,0.0
115.5,en,casual,yaoyi,t3,pitch,649.53125,0.0,153.51974230196888,103.31298828125
117.0,en,casual,yaoyi,t3,pitch,150.01953125,0.0,86.59644174727183,107.90643601190476
118.5,en,casual,yaoyi,t3,pitch,119.921875,0.0,42.73226719141604,0.0
120.0,en,casual,yaoyi,t3,pitch,160.546875,0.0,69.46934716018325,111.75984011028658
121.5,en,casual,yaoyi,t3,pitch,2377.03125,0.0,342.4251302083333,177.412109375
123.0,en,casual,yaoyi,t3,pitch,479.609375,0.0,128.86797531512605,111.486328125
124.5,en,casual,yaoyi,t3,pitch,204.1975911458333,0.0,32.588842828798185,0.0
126.0,en,casual,yaoyi,t3,pitch,125.81597222222224,0.0,98.43817833122833,111.93359375
127.5,en,casual,yaoyi,t3,pitch,356.171875,0.0,83.00656968516573,75.6396484375
129.0,en,casual,yaoyi,t3,pitch,246.09375,0.0,22.70098327959656,0.0
130.5,en,casual,yaoyi,t3,pitch,257.265625,0.0,146.2462185737782,181.5625
132.0,en,casual,yaoyi,t3,pitch,241.61197916666669,0.0,97.9456874517747,102.5094943576389
133.5,en,casual,yaoyi,t3,pitch,425.859375,0.0,97.03251925770307,0.0
135.0,en,casual,yaoyi,t3,pitch,140.625,0.0,45.214815460689486,0.0
136.5,en,casual,yaoyi,t3,pitch,181.328125,0.0,20.530505952380953,0.0
138.0,en,casual,yaoyi,t3,pitch,190.80078125,0.0,144.79203249007938,148.203125
139.5,en,casual,yaoyi,t3,pitch,147.4765625,0.0,62.145356161127644,103.70732060185185
141.0,en,casual,yaoyi,t3,pitch,107.88330853174604,0.0,70.01218341069067,99.150390625
142.5,en,casual,yaoyi,t3,pitch,222.65625,0.0,84.16559214650849,101.20768229166667
144.0,en,casual,yaoyi,t3,pitch,201.51041666666669,0.0,93.61364087301587,100.37109375
145.5,en,casual,yaoyi,t3,pitch,107.1576140873016,0.0,34.677289742686604,0.0
147.0,en,casual,yaoyi,t3,pitch,180.234375,0.0,94.45252661864804,112.34354073660715
148.5,en,casual,yaoyi,t3,pitch,179.296875,0.0,92.88172355530753,96.50390625
150.0,en,casual,yaoyi,t3,pitch,156.328125,0.0,43.89848400297619,0.0
