amplitude_mean,amplitude_max,amplitude_min,amplitude_median,amplitude_std,time_5,amplitude_missing,sensor,language,tone,participant,script
-49.79243504739131,-39.11568277,-72.43878007,-48.615293140000006,7.719645724357443,0.0,2,amplitudes,tr,bus,duru,t1
-48.96277619893617,-38.01589141,-66.13595284,-48.21464832,5.9521439722788765,5.0,0,amplitudes,tr,bus,duru,t1
-48.61619714520833,-38.42516014,-66.41466603,-47.160851955,6.995426779318692,10.0,0,amplitudes,tr,bus,duru,t1
-49.511030094347824,-38.09462306,-67.6914512,-49.456607015,6.8350990075907045,15.000000000000002,1,amplitudes,tr,bus,duru,t1
-47.705856067659575,-37.02614412,-64.1504686,-46.43634718,6.4068639429819285,20.0,1,amplitudes,tr,bus,duru,t1
-46.746033319148935,-37.21105865,-64.7620606,-45.36279667,6.962645816981543,25.0,0,amplitudes,tr,bus,duru,t1
-47.92389179369565,-36.35480386,-63.97029619,-45.584159549999995,7.351469905279609,30.000000000000004,0,amplitudes,tr,bus,duru,t1
-48.77688841673913,-31.95623857,-69.06755739,-47.12798488999999,11.757576725581822,0.0,2,amplitudes,ch,casual,yaoyi,t1
-44.240656941063826,-32.81307429,-61.5878618,-43.85973775,6.51318891829961,5.0,0,amplitudes,ch,casual,yaoyi,t1
-49.00043933166666,-32.77938604,-69.99257312,-46.618096890000004,11.365562195558107,10.0,0,amplitudes,ch,casual,yaoyi,t1
-48.532828727916666,-36.36109998,-66.35245746,-46.307178005,8.888164962851887,15.000000000000002,0,amplitudes,ch,casual,yaoyi,t1
-46.076800301063834,-34.00701717,-68.80551831,-42.63061283,9.21112959044426,20.0,0,amplitudes,ch,casual,yaoyi,t1
-50.7667990612766,-37.29581137,-68.07074525,-46.59056485,10.221159686342583,25.0,0,amplitudes,ch,casual,yaoyi,t1
-46.94427706297872,-34.88149711,-61.88356722,-47.08568118,5.832534846224316,30.000000000000004,1,amplitudes,ch,casual,yaoyi,t1
-49.44689104229167,-36.39828902,-65.65222865,-46.398728395,7.429812385909585,35.0,0,amplitudes,ch,casual,yaoyi,t1
-49.15410052404255,-36.28108035,-67.53036063,-48.09545068,6.892607569466684,40.0,0,amplitudes,ch,casual,yaoyi,t1
-53.21939252765958,-36.50361322,-71.44933373,-48.31172258,10.51604331019761,45.0,1,amplitudes,ch,casual,yaoyi,t1
-52.60806299369565,-41.07491227,-70.80404712,-48.938378595,9.551347717107491,50.0,1,amplitudes,ch,casual,yaoyi,t1
-47.950362733125,-38.51081408,-68.28660463,-44.91324682,7.722754617715486,55.0,0,amplitudes,ch,casual,yaoyi,t1
-49.920346636086954,-41.74335153,-67.64385462,-46.43692699,7.911641502728033,60.00000000000001,1,amplitudes,ch,casual,yaoyi,t1
-50.78963859446809,-40.30293525,-69.5441587,-49.9368022,7.547192175088048,65.0,1,amplitudes,ch,casual,yaoyi,t1
-51.6508929373913,-41.41084147,-67.96078815,-50.146392975,7.295480210118931,70.0,1,amplitudes,ch,casual,yaoyi,t1
-51.86121287166667,-39.62783189,-68.90406381,-49.02756933,8.830870069973848,75.0,0,amplitudes,ch,casual,yaoyi,t1
-53.762498324166664,-38.49617161,-70.60305256,-50.65669353,10.638389427863448,80.0,0,amplitudes,ch,casual,yaoyi,t1
-50.32853550086957,-38.29485178,-67.01339455,-48.78879122,7.736006670437782,85.0,1,amplitudes,ch,casual,yaoyi,t1
-51.82496078,-40.01554874,-69.20505473,-49.101389035,8.358322759364887,90.0,0,amplitudes,ch,casual,yaoyi,t1
-45.69467076085106,-37.28564965,-64.4559997,-43.82883792,5.989599667668777,95.0,0,amplitudes,ch,casual,yaoyi,t1
-47.83542169145833,-34.57107784,-65.5400343,-45.89025509,8.481051444294776,100.0,0,amplitudes,ch,casual,yaoyi,t1
-47.208826443260875,-33.24638147,-65.38668319,-45.226439095,8.750223714080807,105.0,1,amplitudes,ch,casual,yaoyi,t1
-53.54947982818182,-41.42035972,-67.95346364,-48.81800664,11.328432860529361,110.0,0,amplitudes,ch,casual,yaoyi,t1
-53.62402385595745,-37.54076049,-71.85749186,-56.71803072,10.183844787586805,0.0,1,amplitudes,ch,bus,yaoyi,t2
-51.18363110148937,-40.47656633,-67.08838947,-49.92177844,7.581310350605148,5.0,0,amplitudes,ch,bus,yaoyi,t2
-48.94128995489361,-35.42547781,-64.53404866,-48.06187449,6.5749580492241,10.0,1,amplitudes,ch,bus,yaoyi,t2
-49.688427126382976,-36.52528818,-69.76704305,-49.04638636,8.331953979904553,15.000000000000002,0,amplitudes,ch,bus,yaoyi,t2
-52.276155851489364,-38.31134945,-69.85018953,-49.99204166,9.416146092216826,20.0,0,amplitudes,ch,bus,yaoyi,t2
-51.62102248875001,-39.95189003,-67.22679652,-49.321363515,7.351769392209205,25.0,0,amplitudes,ch,bus,yaoyi,t2
-50.1870360287234,-39.17564541,-65.88196595,-50.00933434,6.801880206770166,30.000000000000004,0,amplitudes,ch,bus,yaoyi,t2
-52.059848235319144,-39.22337861,-69.31694094,-49.23364828,9.434838712395816,35.0,1,amplitudes,ch,bus,yaoyi,t2
-52.885480289583334,-38.17289349,-70.73053946,-50.399035354999995,9.083651574265014,40.0,0,amplitudes,ch,bus,yaoyi,t2
-52.46059316956522,-40.01884111,-69.50004122,-49.15612742,8.79879267512319,45.0,1,amplitudes,ch,bus,yaoyi,t2
-50.106265576458334,-36.87014998,-65.49976915,-48.755371530000005,6.3517234336411965,50.0,0,amplitudes,ch,bus,yaoyi,t2
-51.580989499787236,-37.26989946,-68.01223838,-50.0235624,7.62132830053676,55.0,0,amplitudes,ch,bus,yaoyi,t2
-50.31600896617021,-38.92004419,-66.67303548,-48.62732436,6.919184757111321,60.00000000000001,1,amplitudes,ch,bus,yaoyi,t2
-52.72566409,-36.6310675,-71.56016303,-51.50716626,7.842538365408631,65.0,0,amplitudes,ch,bus,yaoyi,t2
-53.081005401249996,-40.13083616,-67.41570597,-53.03130728,8.883483956706824,70.0,0,amplitudes,ch,bus,yaoyi,t2
-50.72869270891305,-36.33888917,-68.98473141,-48.86005627,8.778963412789945,75.0,1,amplitudes,ch,bus,yaoyi,t2
-50.79237111479167,-39.13613842,-68.08316472,-47.6191044,8.240654780072775,80.0,0,amplitudes,ch,bus,yaoyi,t2
-50.24054185956521,-39.36084738,-64.88503192,-48.139441225,7.201731930034974,85.0,1,amplitudes,ch,bus,yaoyi,t2
-52.45222289955556,-38.86236527,-70.56896353,-48.74970035,9.769200776477126,90.0,2,amplitudes,ch,bus,yaoyi,t2
-51.00988735,-40.22279947,-68.8514824,-48.81760648,7.233202330800265,95.0,1,amplitudes,ch,bus,yaoyi,t2
-50.34858709244444,-37.59388589,-66.66122875,-47.64497263,7.847726322763985,100.0,2,amplitudes,ch,bus,yaoyi,t2
-50.070826851875005,-41.23617013,-61.91416266,-49.542366075000004,5.280421909295321,105.0,0,amplitudes,ch,bus,yaoyi,t2
-50.47569638957447,-38.7082999,-67.60322855,-49.64774232,7.481250225773347,110.0,0,amplitudes,ch,bus,yaoyi,t2
-53.16795986291667,-38.39532519,-68.13069348,-49.92975889,10.07699684391899,115.00000000000001,0,amplitudes,ch,bus,yaoyi,t2
-51.42777965244444,-38.53911345,-68.27652716,-48.809464,9.03458242988555,120.00000000000001,2,amplitudes,ch,bus,yaoyi,t2
-48.49470758595745,-36.08918575,-68.10840667,-47.06119557,7.63399094020116,125.00000000000001,1,amplitudes,ch,bus,yaoyi,t2
-49.94182433021739,-36.90609028,-67.52545956,-47.11053964,8.245840438528825,130.0,1,amplitudes,ch,bus,yaoyi,t2
-52.14687291297872,-41.32889741,-67.07019604,-51.53984026,7.642109695300964,135.0,1,amplitudes,ch,bus,yaoyi,t2
-50.59159868914894,-35.20149571,-69.87417475,-47.69730823,9.058138572497485,140.0,0,amplitudes,ch,bus,yaoyi,t2
-51.04434673148936,-39.04618534,-65.69294377,-48.88653061,7.664931349628705,145.0,1,amplitudes,ch,bus,yaoyi,t2
-50.22338556276596,-38.26517371,-67.52382615,-46.89310994,8.456955260654402,150.0,0,amplitudes,ch,bus,yaoyi,t2
-51.256681736666664,-39.59752226,-70.00761166,-48.75017939,8.445293139667891,155.0,2,amplitudes,ch,bus,yaoyi,t2
-52.28218910404255,-38.76286525,-69.93416788,-48.04930571,9.231229213102456,160.0,1,amplitudes,ch,bus,yaoyi,t2
-50.52730263630434,-39.5715633,-69.38807569,-48.57633919,7.758947026451802,165.0,2,amplitudes,ch,bus,yaoyi,t2
-51.104778654468085,-40.10442874,-68.41223357,-49.54231487,7.542304354546009,170.0,0,amplitudes,ch,bus,yaoyi,t2
-49.13220632021277,-40.15518114,-66.58271433,-47.08732678,7.0120769635538815,175.0,1,amplitudes,ch,bus,yaoyi,t2
-61.90605679666666,-47.92997489,-69.73405886,-65.06261392,7.299093170577988,180.0,0,amplitudes,ch,bus,yaoyi,t2
-53.591976438,-35.7735782,-67.13146163,-56.45803821,9.401735540126445,0.0,3,amplitudes,ch,bus,yaoyi,t3
-50.44661428680851,-39.37392167,-65.62758792,-49.39806742,5.832940386660717,5.0,0,amplitudes,ch,bus,yaoyi,t3
-51.39247540638298,-37.38259816,-66.75311438,-48.49233336,8.53405880588915,10.0,1,amplitudes,ch,bus,yaoyi,t3
-50.31038296895833,-39.80075498,-66.93363523,-48.269084715000005,7.463467637550351,15.000000000000002,0,amplitudes,ch,bus,yaoyi,t3
-52.386477845957444,-39.09330287,-66.57276506,-50.99833415,7.350394357307548,20.0,0,amplitudes,ch,bus,yaoyi,t3
-49.01298062255319,-35.48423185,-67.95545802,-48.38582949,7.6687595334493714,25.0,1,amplitudes,ch,bus,yaoyi,t3
-50.810066106739136,-40.3308453,-69.10299212,-48.23513982,7.9513828401095115,30.000000000000004,1,amplitudes,ch,bus,yaoyi,t3
-50.50492068319149,-36.69216138,-67.70838135,-48.82983445,8.093506317862674,35.0,1,amplitudes,ch,bus,yaoyi,t3
-51.26345600021276,-38.73807398,-68.27662098,-49.14168666,8.73370538384134,40.0,0,amplitudes,ch,bus,yaoyi,t3
-50.993998642553194,-34.77480523,-71.36545345,-50.5190699,8.151863314160362,45.0,1,amplitudes,ch,bus,yaoyi,t3
-50.602338952765955,-40.17856266,-69.14192231,-49.01919336,7.887789694609492,50.0,0,amplitudes,ch,bus,yaoyi,t3
-52.69045351565217,-39.66602615,-67.82956227,-50.69012324,8.524843619475057,55.0,2,amplitudes,ch,bus,yaoyi,t3
-49.74826357319149,-41.01954532,-65.99586489,-47.97591453,6.084717108183213,60.00000000000001,1,amplitudes,ch,bus,yaoyi,t3
-51.22093471083334,-36.44180244,-67.40179072,-49.228036044999996,8.152536925326523,65.0,0,amplitudes,ch,bus,yaoyi,t3
-50.240439532340424,-38.62310257,-67.41461941,-48.85833185,7.197714759952959,70.0,0,amplitudes,ch,bus,yaoyi,t3
-50.66678139531915,-41.81013116,-64.30196176,-49.94395056,6.25341976023214,75.0,1,amplitudes,ch,bus,yaoyi,t3
-50.39921443847826,-41.65582047,-65.89608352,-49.66326932,5.7811348603780255,80.0,1,amplitudes,ch,bus,yaoyi,t3
-50.89691184895833,-39.06378339,-64.40672321,-50.688187385000006,7.507505521447628,85.0,0,amplitudes,ch,bus,yaoyi,t3
-51.51269670770833,-39.97570139,-66.3246348,-50.117798050000005,6.171456457867173,90.0,0,amplitudes,ch,bus,yaoyi,t3
-50.12609027851064,-39.83131946,-65.82962751,-49.00068063,6.561495619990445,95.0,0,amplitudes,ch,bus,yaoyi,t3
-49.460549907234046,-38.08834085,-66.35037239,-48.1238605,6.815400191852543,100.0,1,amplitudes,ch,bus,yaoyi,t3
-50.82693866872341,-36.50399369,-68.59256649,-48.75549616,7.615518311062589,105.0,0,amplitudes,ch,bus,yaoyi,t3
-49.987661040000006,-39.5608688,-64.43674287,-48.72488452,6.9268108240124056,110.0,1,amplitudes,ch,bus,yaoyi,t3
-50.94428812829788,-38.11794339,-65.57858321,-49.70488501,6.627477569057447,115.00000000000001,0,amplitudes,ch,bus,yaoyi,t3
-50.16005857085107,-38.80886062,-64.14320311,-49.86400569,5.196344094477466,120.00000000000001,1,amplitudes,ch,bus,yaoyi,t3
-51.86092168382979,-36.24093767,-64.15217021,-50.05011284,8.394069568681655,125.00000000000001,0,amplitudes,ch,bus,yaoyi,t3
-50.423237656666664,-39.60119072,-66.60001542,-47.16958008,8.254634457397305,130.0,0,amplitudes,ch,bus,yaoyi,t3
-49.343396641458334,-40.96201385,-65.32060385,-48.152545675,6.544292058867395,135.0,0,amplitudes,ch,bus,yaoyi,t3
-55.138597768913044,-39.69473149,-70.03861438,-53.928987535,9.576446584891125,140.0,1,amplitudes,ch,bus,yaoyi,t3
-50.11977959042553,-40.73988713,-66.79039157,-49.19497247,7.23293029182163,145.0,1,amplitudes,ch,bus,yaoyi,t3
-51.934324311875,-41.53576346,-67.06976693,-50.748898835000006,6.56159615141816,150.0,0,amplitudes,ch,bus,yaoyi,t3
-51.73996492723405,-41.19028056,-67.98167134,-49.64970073,7.712223866684359,155.0,0,amplitudes,ch,bus,yaoyi,t3
-52.137688912173914,-37.23190122,-66.92258088,-51.657819860000004,7.5327768696110216,160.0,2,amplitudes,ch,bus,yaoyi,t3
-50.33344532361702,-41.66754897,-67.53345637,-48.03040828,6.849855044695808,165.0,1,amplitudes,ch,bus,yaoyi,t3
-51.78171226574469,-40.77665688,-66.58290633,-51.29993838,7.378658342935774,170.0,0,amplitudes,ch,bus,yaoyi,t3
-51.645625770416665,-41.96279631,-64.40420818,-49.995818555,4.977307862838321,175.0,0,amplitudes,ch,bus,yaoyi,t3
-56.59072508909091,-46.45309683,-65.56847547,-56.40190599,7.471791816569242,180.0,0,amplitudes,ch,bus,yaoyi,t3
-51.78189366022222,-36.37595486,-71.33529535,-47.40545249,10.903203741921985,0.0,3,amplitudes,ch,bus,yaoyi,t4
-50.61306017145833,-39.73776328,-67.80653722,-49.485852265000005,6.648208137427451,5.0,0,amplitudes,ch,bus,yaoyi,t4
-50.03504613844444,-38.78422088,-64.79568614,-47.34734545,6.870220315848658,10.0,2,amplitudes,ch,bus,yaoyi,t4
-50.66757718446809,-39.28394509,-67.37623011,-48.33896105,7.922320126578242,15.000000000000002,0,amplitudes,ch,bus,yaoyi,t4
-52.05193647531915,-37.44188613,-67.9919244,-51.25042938,8.10426634619559,20.0,1,amplitudes,ch,bus,yaoyi,t4
-52.37662393604166,-42.98418067,-69.62098694,-50.90906089,7.770983847143207,25.0,0,amplitudes,ch,bus,yaoyi,t4
-52.111150332826085,-40.01602197,-71.19741476,-49.968136355,8.361308356456725,30.000000000000004,1,amplitudes,ch,bus,yaoyi,t4
-51.79434961217392,-41.28325517,-69.27852078,-50.91851507,6.598470235274133,35.0,2,amplitudes,ch,bus,yaoyi,t4
-51.62038932638298,-40.43225289,-69.04596627,-49.48390394,7.608800453342764,40.0,0,amplitudes,ch,bus,yaoyi,t4
-52.0426376493617,-41.52850684,-68.89043943,-49.60579027,7.652409058743095,45.0,1,amplitudes,ch,bus,yaoyi,t4
-52.513899668723404,-38.19044464,-70.12940006,-50.36910705,8.489058125202975,50.0,0,amplitudes,ch,bus,yaoyi,t4
-50.68362455826087,-40.30625375,-66.4301566,-49.780138085,7.225849079134084,55.0,2,amplitudes,ch,bus,yaoyi,t4
-52.676962595111114,-39.72465608,-67.9748958,-50.98779878,9.086746889652504,60.00000000000001,2,amplitudes,ch,bus,yaoyi,t4
-51.432591486808505,-38.57302594,-66.58701862,-49.87615448,7.466974100030555,65.0,1,amplitudes,ch,bus,yaoyi,t4
-54.4060278693617,-41.72208714,-67.69872055,-53.15145425,8.398607440650222,70.0,0,amplitudes,ch,bus,yaoyi,t4
-50.69926824395833,-37.41510628,-65.71337476,-47.78982636,7.708397090555686,75.0,0,amplitudes,ch,bus,yaoyi,t4
-50.10988772652174,-37.29064272,-63.13662463,-50.433086395000004,5.771783283881161,80.0,1,amplitudes,ch,bus,yaoyi,t4
-50.65975043851064,-39.44558882,-68.95021468,-48.50583838,8.317450439104604,85.0,1,amplitudes,ch,bus,yaoyi,t4
-50.38185842829787,-41.88540414,-68.84567421,-49.45224764,6.256793870836645,90.0,0,amplitudes,ch,bus,yaoyi,t4
-52.865353991250004,-38.10526316,-69.6808947,-51.127155125,7.856597040229093,95.0,0,amplitudes,ch,bus,yaoyi,t4
-52.995758680638296,-38.93685655,-71.09344202,-51.38283909,8.498126339008715,100.0,0,amplitudes,ch,bus,yaoyi,t4
-52.6845332887234,-41.30526237,-70.03572749,-50.81577588,7.633076337142016,105.0,1,amplitudes,ch,bus,yaoyi,t4
-51.54702540744681,-38.73268681,-67.75321999,-50.65382842,6.699483722266262,110.0,0,amplitudes,ch,bus,yaoyi,t4
-52.78592151195652,-39.73564077,-66.94438973,-52.303697345,8.721413586692062,115.00000000000001,1,amplitudes,ch,bus,yaoyi,t4
-49.00689414708333,-38.79468221,-63.25233211,-48.796169975,5.457126270907217,120.00000000000001,0,amplitudes,ch,bus,yaoyi,t4
-52.41918116659575,-39.89388889,-69.97121684,-51.19617269,7.455351431899667,125.00000000000001,0,amplitudes,ch,bus,yaoyi,t4
-49.59294921744681,-37.96962226,-69.03653105,-47.66466582,7.605073748522253,130.0,1,amplitudes,ch,bus,yaoyi,t4
-55.075900375652175,-41.72110748,-69.39777593,-53.546347714999996,8.848123516016758,135.0,1,amplitudes,ch,bus,yaoyi,t4
-50.720587405652175,-39.61959816,-67.50673925,-49.10831465,7.6834334993531295,140.0,2,amplitudes,ch,bus,yaoyi,t4
-51.705339298333335,-41.17606182,-69.34313681,-49.277040635000006,7.780836861226583,145.0,0,amplitudes,ch,bus,yaoyi,t4
-51.571014370625,-38.57631977,-68.20960047,-50.698218295000004,7.147807420619361,150.0,0,amplitudes,ch,bus,yaoyi,t4
-52.63399802574468,-37.37730295,-68.57814623,-50.65503813,8.596067463598027,155.0,1,amplitudes,ch,bus,yaoyi,t4
-50.41732168608696,-36.4749137,-67.40552757,-49.79321482,6.4479842074028975,160.0,2,amplitudes,ch,bus,yaoyi,t4
-57.860712840000005,-41.80389349,-70.99880694,-56.98444337,8.749224007453261,165.0,0,amplitudes,ch,bus,yaoyi,t4
-53.72602956159091,-37.76333889,-69.57784312,-51.309177535,9.128352001312598,0.0,3,amplitudes,en,bus,yaoyi,t1
-51.564816613404254,-44.15752041,-63.47529228,-50.45315651,5.029019899929835,5.0,0,amplitudes,en,bus,yaoyi,t1
-55.35540203553191,-42.04847118,-66.7624976,-55.76880012,8.095196253365195,10.0,1,amplitudes,en,bus,yaoyi,t1
-52.700744139574475,-39.41385172,-66.80977763,-51.09621731,7.205668197805222,15.000000000000002,0,amplitudes,en,bus,yaoyi,t1
-50.661143583404254,-41.26130242,-67.14683172,-49.39827014,6.270077099615907,20.0,1,amplitudes,en,bus,yaoyi,t1
-54.53007916191489,-46.23760435,-68.31949353,-52.09174261,6.0169173734815145,25.0,0,amplitudes,en,bus,yaoyi,t1
-54.882428296875,-40.57017618,-68.64428708,-54.312549245,8.08142663805581,30.000000000000004,0,amplitudes,en,bus,yaoyi,t1
-54.39233499891305,-42.44513133,-70.47524739,-50.890728725,7.575634780532828,35.0,1,amplitudes,en,bus,yaoyi,t1
-55.76494948854167,-39.99050839,-69.19618437,-54.277974535,9.483964630599994,40.0,0,amplitudes,en,bus,yaoyi,t1
-53.813852090833336,-44.44723389,-68.89542581,-52.080045905,6.813858445855611,45.0,0,amplitudes,en,bus,yaoyi,t1
-52.328511408085106,-40.533725,-68.27131285,-50.76013732,7.902159040652351,50.0,0,amplitudes,en,bus,yaoyi,t1
-51.30355919625,-41.6412022,-70.04069543,-48.44644178,6.757106878986418,55.0,0,amplitudes,en,bus,yaoyi,t1
-54.25202707340425,-39.0940182,-70.18591566,-51.3697074,8.483473144055933,60.00000000000001,0,amplitudes,en,bus,yaoyi,t1
-54.10303166042553,-42.91295623,-68.72995434,-50.99913541,7.566084689482204,65.0,1,amplitudes,en,bus,yaoyi,t1
-52.481816148936176,-44.32224806,-67.76361319,-50.36040755,6.262232629906619,70.0,1,amplitudes,en,bus,yaoyi,t1
-53.524125194680856,-39.29953852,-69.99925339,-50.92186686,8.816654009640938,75.0,0,amplitudes,en,bus,yaoyi,t1
-53.588284552765955,-43.06178418,-67.60982044,-52.23984291,6.917222524704341,80.0,0,amplitudes,en,bus,yaoyi,t1
-55.427200391666666,-41.7725079,-67.25243132,-52.661327505,7.426267367584555,85.0,0,amplitudes,en,bus,yaoyi,t1
-53.377724163617025,-41.68931935,-66.93119573,-51.67499759,6.296618624495649,90.0,0,amplitudes,en,bus,yaoyi,t1
-52.81056103791667,-40.51501387,-66.77428443,-50.131714595000005,8.536469170739776,95.0,0,amplitudes,en,bus,yaoyi,t1
-54.99639843489362,-39.57499183,-72.37134033,-50.59247975,9.708246824879481,100.0,0,amplitudes,en,bus,yaoyi,t1
-51.9922587375,-41.9681281,-69.2257065,-49.271311055,7.767162733202632,105.0,0,amplitudes,en,bus,yaoyi,t1
-52.76181959638298,-40.78442952,-67.69332597,-50.25545988,7.943184641184731,110.0,0,amplitudes,en,bus,yaoyi,t1
-51.043151755416666,-41.93455169,-69.19619455,-48.498176335,7.632129405743638,115.00000000000001,0,amplitudes,en,bus,yaoyi,t1
-53.75072896630435,-41.2712394,-71.31118773,-51.92866547,7.264224072236197,120.00000000000001,1,amplitudes,en,bus,yaoyi,t1
-52.844368843541666,-38.68931329,-70.81214624,-48.592809825,9.16236374284699,125.00000000000001,0,amplitudes,en,bus,yaoyi,t1
-55.14574429468085,-41.79855255,-68.412696,-54.34181774,8.9250616732373,130.0,1,amplitudes,en,bus,yaoyi,t1
-53.51677005826087,-41.89088408,-69.05637508,-51.109062820000005,8.046982551900792,135.0,1,amplitudes,en,bus,yaoyi,t1
-54.006943366808514,-41.48209323,-67.58009973,-51.57227179,8.117244984479848,140.0,1,amplitudes,en,bus,yaoyi,t1
-52.911590248510635,-43.08041566,-68.35940074,-51.38471018,6.179970829786657,145.0,0,amplitudes,en,bus,yaoyi,t1
-52.607756333333334,-39.98338822,-71.91651712,-49.13949206,9.464926647918764,150.0,0,amplitudes,en,bus,yaoyi,t1
-53.81005939604167,-38.04279452,-65.90594938,-53.093008225000005,7.497488083658547,155.0,0,amplitudes,en,bus,yaoyi,t1
-51.61898750869565,-41.49774104,-63.00318024,-50.388826824999995,6.029899968862841,160.0,1,amplitudes,en,bus,yaoyi,t1
-54.93765213085107,-37.15049469,-69.56274808,-53.45855531,9.491649295353536,165.0,0,amplitudes,en,bus,yaoyi,t1
-51.43422115270834,-41.77684944,-68.1652214,-47.627372865,8.340976984750888,170.0,0,amplitudes,en,bus,yaoyi,t1
-51.586236857872336,-39.16237696,-69.27869902,-47.77395806,8.612748113595144,175.0,0,amplitudes,en,bus,yaoyi,t1
-54.45853409979167,-46.23685792,-67.9915157,-53.09532067,6.054627090497101,180.0,0,amplitudes,en,bus,yaoyi,t1
-51.93036944791667,-38.96151773,-71.50036609,-49.423130775,8.241677633451472,185.0,0,amplitudes,en,bus,yaoyi,t1
-53.169850738695644,-40.22150564,-69.20442425,-51.032654820000005,8.353950079476608,190.0,1,amplitudes,en,bus,yaoyi,t1
-53.36891745229167,-41.05587347,-67.86876093,-50.590616205,6.945713935040643,195.0,0,amplitudes,en,bus,yaoyi,t1
-52.04001803170213,-40.58123553,-70.3931351,-49.33111586,8.402485047992545,200.0,0,amplitudes,en,bus,yaoyi,t1
-53.41299999893617,-38.93906148,-68.81141708,-51.07515574,8.885233487545033,205.0,1,amplitudes,en,bus,yaoyi,t1
-53.63711980085107,-41.60050082,-71.21842908,-50.0815171,9.664409829849514,210.0,0,amplitudes,en,bus,yaoyi,t1
-51.929939435,-42.11934055,-69.36882826,-48.900929285000004,7.770047112611587,215.0,0,amplitudes,en,bus,yaoyi,t1
-49.0409738525,-39.67846465,-69.6806969,-46.28889499,7.581618103741365,220.0,0,amplitudes,en,bus,yaoyi,t1
-52.87040739695652,-39.25034181,-70.3599379,-48.4856067,9.199112827791206,225.0,1,amplitudes,en,bus,yaoyi,t1
-56.14069170371428,-40.92125603,-70.5809295,-55.48993139,9.91284907494474,230.00000000000003,1,amplitudes,en,bus,yaoyi,t1
-49.47626496152174,-30.47997163,-65.53259195,-48.587179074999995,11.220959595290765,0.0,1,amplitudes,en,casual,yaoyi,t3
-48.5284648676087,-36.92000431,-66.69978058,-45.696567765,8.720140600521782,5.0,1,amplitudes,en,casual,yaoyi,t3
-47.46171904826087,-36.20141379,-68.95764997,-43.90607991,9.371311607705847,10.0,2,amplitudes,en,casual,yaoyi,t3
-51.50522064145833,-40.96327716,-65.38406937,-48.594703370000005,7.711450222126341,15.000000000000002,0,amplitudes,en,casual,yaoyi,t3
-50.69278838553191,-37.87588442,-63.47284815,-49.72489798,6.983960027233546,20.0,0,amplitudes,en,casual,yaoyi,t3
-50.588320224791666,-39.06545006,-64.83928064,-49.211486145,7.719571036873721,25.0,0,amplitudes,en,casual,yaoyi,t3
-50.97544343255319,-35.63102633,-69.17057008,-48.01990147,9.200630007403024,30.000000000000004,0,amplitudes,en,casual,yaoyi,t3
-50.874755371875004,-40.77803445,-68.12158756,-47.748552285,8.08260037268129,35.0,0,amplitudes,en,casual,yaoyi,t3
-52.18573989148936,-37.65146071,-68.42441952,-50.68695867,9.185543770978347,40.0,1,amplitudes,en,casual,yaoyi,t3
-49.553446556739125,-37.15521524,-68.77986712,-48.44533332,7.3252165703106025,45.0,1,amplitudes,en,casual,yaoyi,t3
-52.600031779999995,-38.55141735,-69.22650052,-49.09248695,9.527274520889799,50.0,0,amplitudes,en,casual,yaoyi,t3
-53.010566932765954,-40.4086438,-67.88409069,-50.32602603,8.34118170705631,55.0,1,amplitudes,en,casual,yaoyi,t3
-51.434158773404256,-34.79112953,-67.6641475,-48.55447056,10.49738936072689,60.00000000000001,0,amplitudes,en,casual,yaoyi,t3
-49.212559605,-39.11948007,-67.92009934,-46.006852695,8.631939015768218,65.0,0,amplitudes,en,casual,yaoyi,t3
-52.600411731276594,-39.96866036,-68.45765582,-52.41584381,8.890760321297574,70.0,0,amplitudes,en,casual,yaoyi,t3
-52.778095804375,-41.17525938,-66.98775238,-51.69449111,9.526410131695984,75.0,0,amplitudes,en,casual,yaoyi,t3
-46.3589434306383,-37.32562539,-61.40293065,-44.28087634,6.928509223249995,80.0,0,amplitudes,en,casual,yaoyi,t3
-48.98315901255319,-36.27282986,-65.50933273,-47.63313352,8.092366267930203,85.0,1,amplitudes,en,casual,yaoyi,t3
-50.17997551934782,-39.27951617,-67.69338039,-47.64945697,8.100308418344692,90.0,1,amplitudes,en,casual,yaoyi,t3
-51.82644608166667,-40.53728037,-66.49613912,-50.316983815,7.8721521562616825,95.0,0,amplitudes,en,casual,yaoyi,t3
-48.070180395744686,-37.73245338,-65.65444826,-47.27558673,6.921584858192605,100.0,0,amplitudes,en,casual,yaoyi,t3
-54.20648451914894,-36.79417818,-69.80510731,-53.08166034,11.227693881611666,105.0,1,amplitudes,en,casual,yaoyi,t3
-47.26441980630435,-33.51130655,-64.53024138,-44.492597605,8.950013752503652,110.0,1,amplitudes,en,casual,yaoyi,t3
-51.301835475,-37.24751698,-69.03585745,-50.36372561,8.638175263828709,115.00000000000001,0,amplitudes,en,casual,yaoyi,t3
-50.05213560086956,-39.01035876,-62.97686249,-47.74490252,6.4338316542829865,120.00000000000001,1,amplitudes,en,casual,yaoyi,t3
-52.15637716608696,-37.33489994,-69.13209823,-49.134827205,9.627031212997839,125.00000000000001,2,amplitudes,en,casual,yaoyi,t3
-50.689873242765955,-36.73636723,-67.39582045,-49.13223339,9.02860761430526,130.0,0,amplitudes,en,casual,yaoyi,t3
-51.83377864851064,-34.82661818,-70.69603611,-49.09393394,10.088621994460015,135.0,1,amplitudes,en,casual,yaoyi,t3
