"Delay (ms)","Autocorrelation (a.u.)"
1.554490519E1,-7.830989342E-8
1.556574286E1,-9.132751838E-8
1.558658054E1,-1.037105374E-7
1.560741821E1,-1.158750582E-7
1.562825589E1,-1.272724734E-7
1.564909356E1,-1.387817844E-7
1.566993124E1,-1.497144752E-7
1.569076891E1,-1.603071487E-7
1.571160658E1,-1.701581128E-7
1.573244426E1,-1.796872363E-7
1.575328193E1,-1.885992697E-7
1.577411961E1,-1.968087542E-7
1.579495728E1,-2.045854410E-7
1.581579496E1,-2.119988406E-7
1.583663263E1,-2.190392317E-7
1.585747031E1,-2.253948203E-7
1.587830798E1,-2.310897762E-7
1.589914566E1,-2.362668710E-7
1.591998333E1,-2.406675062E-7
1.594082100E1,-2.445796184E-7
1.596165868E1,-2.476378415E-7
1.598249635E1,-2.501419744E-7
1.600333403E1,-2.520636559E-7
1.602417170E1,-2.528165350E-7
1.604500938E1,-2.532658946E-7
1.606584705E1,-2.528162852E-7
1.608668473E1,-2.516605618E-7
1.610752240E1,-2.503386755E-7
1.612836008E1,-2.479187171E-7
1.614919775E1,-2.447765621E-7
1.617003542E1,-2.407994229E-7
1.619087310E1,-2.360677015E-7
1.621171077E1,-2.308306852E-7
1.623254845E1,-2.247961625E-7
1.625338612E1,-2.181507295E-7
1.627422380E1,-2.111740916E-7
1.629506147E1,-2.033412345E-7
1.631589915E1,-1.950064738E-7
1.633673682E1,-1.857278913E-7
1.635757449E1,-1.765047647E-7
1.637841217E1,-1.663447919E-7
1.639924984E1,-1.558567052E-7
1.642008752E1,-1.450274920E-7
1.644092519E1,-1.338582901E-7
1.646176287E1,-1.221967215E-7
