"Time (ms)","Recording (a.u.)"
1.241925401E1,1.826551597E-4
1.244009169E1,3.143727372E-5
1.246092936E1,2.038412349E-4
1.248176703E1,6.852304068E-5
1.250260471E1,2.274027211E-4
1.252344238E1,1.165969734E-4
1.254428006E1,1.702681038E-4
1.256511773E1,2.019611566E-4
1.258595541E1,8.790245920E-5
1.260679308E1,2.678952296E-4
1.262763076E1,6.082951222E-5
1.264846843E1,2.339498897E-4
1.266930611E1,1.527412969E-4
1.269014378E1,2.199909650E-4
1.271098145E1,1.806367363E-4
1.273181913E1,1.508768037E-4
1.275265680E1,2.853334299E-4
1.277349448E1,8.283873467E-5
1.279433215E1,2.816024353E-4
1.281516983E1,1.335912384E-4
1.283600750E1,2.468448656E-4
1.285684518E1,1.952286984E-4
1.287768285E1,2.085000888E-4
1.289852053E1,3.157679457E-4
1.291935820E1,1.725959301E-4
1.294019587E1,3.854892275E-4
1.296103355E1,1.668599725E-4
1.298187122E1,3.263528342E-4
1.300270890E1,2.380310034E-4
1.302354657E1,2.352078445E-4
1.304438425E1,3.243525280E-4
1.306522192E1,1.735027763E-4
1.308605960E1,3.273842740E-4
1.310689727E1,1.308949286E-4
1.312773494E1,2.753084991E-4
1.314857262E1,1.677201653E-4
1.316941029E1,2.356322657E-4
1.319024797E1,2.586415212E-4
1.321108564E1,1.542530372E-4
1.323192332E1,2.617029240E-4
1.325276099E1,7.628233288E-5
1.327359867E1,2.544631134E-4
1.329443634E1,1.007870669E-4
1.331527402E1,2.500843257E-4
1.333611169E1,2.496517845E-4
1.335694936E1,1.692949154E-4
1.337778704E1,3.260207595E-4
1.339862471E1,1.906179241E-4
1.341946239E1,3.140226472E-4
1.344030006E1,2.192972897E-4
1.346113774E1,3.917824361E-4
1.348197541E1,2.467265294E-4
1.350281309E1,2.909683099E-4
1.352365076E1,3.347941092E-4
1.354448844E1,1.471765281E-4
1.356532611E1,3.463356989E-4
1.358616378E1,1.513801108E-4
1.360700146E1,3.697481588E-4
1.362783913E1,2.559705463E-4
1.364867681E1,3.159443440E-4
1.366951448E1,4.211830674E-4
1.369035216E1,2.639195591E-4
1.371118983E1,4.447997781E-4
1.373202751E1,3.343709977E-4
1.375286518E1,4.930796567E-4
1.377370285E1,3.600971540E-4
1.379454053E1,4.469820997E-4
1.381537820E1,4.198870738E-4
1.383621588E1,3.917699214E-4
1.385705355E1,4.706550098E-4
1.387789123E1,2.766180551E-4
1.389872890E1,4.871831043E-4
1.391956658E1,2.481106785E-4
1.394040425E1,4.330151714E-4
1.396124193E1,4.467376857E-4
1.398207960E1,4.162653931E-4
1.400291727E1,5.520230625E-4
1.402375495E1,4.023531510E-4
1.404459262E1,5.770620191E-4
1.406543030E1,3.518394078E-4
1.408626797E1,4.641527194E-4
1.410710565E1,3.489407827E-4
1.412794332E1,3.694265906E-4
1.414878100E1,4.111105518E-4
1.416961867E1,2.297204919E-4
1.419045635E1,3.696575295E-4
1.421129402E1,1.725569164E-4
1.423213169E1,4.479188356E-4
1.425296937E1,4.050020361E-4
1.427380704E1,4.482474760E-4
1.429464472E1,4.202307318E-4
1.431548239E1,2.258066525E-4
1.433632007E1,3.271804308E-4
1.435715774E1,2.357523481E-4
1.437799542E1,5.261433544E-4
1.439883309E1,3.988753888E-4
1.441967076E1,4.250625207E-4
1.444050844E1,2.609452349E-4
1.446134611E1,1.729655924E-4
1.448218379E1,2.920199477E-4
1.450302146E1,1.380735630E-4
1.452385914E1,4.214438377E-4
1.454469681E1,2.678663586E-4
1.456553449E1,3.442820453E-4
1.458637216E1,2.141641889E-4
1.460720984E1,2.166291961E-4
