relative_time,DecibelSource,PitchSensor
55593,46.626445226888265,121.24038461538461
55659,42.343907223921924,132.0636574074074
55726,46.41136856018871,132.0636574074074
55793,33.760291817281804,116.54947916666666
55859,32.53580289562183,
55926,38.866598978612025,145.390625
55993,34.24064525417488,145.390625
56059,46.184978556175,155.21875
56126,45.499468879767335,164.40104166666669
56193,38.318697742805014,
56259,32.27886704613673,176.171875
56326,43.70124326635658,176.171875
56393,43.70568598767051,189.03645833333331
56459,28.65103974641128,186.67317708333331
56526,27.723217067229196,0.0
56593,26.51278013998144,0.0
56659,25.19827993775719,0.0
56726,22.14843848047698,0.0
56793,20.253058652647702,0.0
56859,48.93167875854662,
56926,49.752847209224356,
56993,39.05741927391601,160.01953125
57059,49.37422597554452,
57126,45.6643749219507,145.361328125
57193,41.60618572399474,128.84765625
57259,37.595167594621884,128.84765625
57326,44.95072323550404,
57393,50.42366780442168,144.2046130952381
57459,40.826417781571315,142.20238095238096
57526,39.100905455940676,142.20238095238096
57593,43.236233096854434,143.35611979166669
57659,31.815577738627866,160.5859375
57726,44.10422906967378,
57793,43.09459822461211,364.921875
57859,40.03762020828246,364.921875
57926,42.773799746672545,
