"Time (s)","Sound pressure level (dB)"
3.956516129E1,-6.442049640E1
3.967186596E1,-6.506038510E1
3.977643542E1,-6.565222865E1
3.988166579E1,-5.351315486E1
3.998760304E1,-3.639828902E1
4.009304375E1,-3.628108035E1
4.019832917E1,-4.408018204E1
4.030506138E1,-4.721263569E1
4.040972567E1,-4.190213093E1
4.051498271E1,-5.076759654E1
4.062165146E1,-5.458322816E1
4.072633000E1,-6.253181346E1
4.083156521E1,-5.695817452E1
4.093611892E1,-4.440575547E1
4.104281088E1,-4.242752506E1
4.114815013E1,-4.486699026E1
4.125488975E1,-4.970589708E1
4.136063517E1,-5.522302263E1
4.146483396E1,-4.500302897E1
4.157144563E1,-5.464445453E1
4.167636383E1,-4.829433057E1
4.177934725E1,-5.174701372E1
4.188204821E1,-4.538668697E1
4.198869800E1,-4.660877143E1
4.209311838E1,-4.786798825E1
4.219805246E1,-5.259887855E1
4.230474838E1,-6.242838357E1
4.240972600E1,-6.448895469E1
4.251489338E1,-6.632283937E1
4.262183721E1,-6.753036063E1
4.272637096E1,-4.182003809E1
4.283174838E1,-4.175889361E1
4.293833079E1,-4.027799994E1
4.304306708E1,-5.061929568E1
4.314840496E1,-4.591845247E1
4.325516896E1,-4.239407241E1
4.335971375E1,-4.246678717E1
4.346516721E1,-4.488953211E1
4.357189504E1,-4.453661933E1
4.367637771E1,-4.656913035E1
4.377981850E1,-4.856523449E1
4.388176083E1,-4.700803769E1
4.398843521E1,-5.495749180E1
4.409310829E1,-4.880008648E1
4.419821008E1,-4.473705218E1
4.430496963E1,-4.661465567E1
4.440973800E1,-5.158688414E1
4.451468467E1,-4.908619209E1
4.461838025E1,-4.862718110E1
4.472505158E1,-4.877492306E1
4.482916750E1,-4.809545068E1
4.493106013E1,-4.827099065E1
4.503766908E1,-4.831172258E1
4.514302121E1,-5.038554729E1
4.524762833E1,-5.665441684E1
4.535366775E1,-6.452592290E1
4.545973554E1,-5.142199967E1
4.556412688E1,-4.829813203E1
4.567087625E1,-4.645036673E1
4.577642671E1,-5.179783796E1
4.587859550E1,-6.397904509E1
4.598066546E1,-6.704799755E1
4.608742829E1,-6.778934036E1
4.619308096E1,-6.567030131E1
4.629735333E1,-6.683290324E1
4.640403154E1,-6.778992034E1
4.650968613E1,-4.439574926E1
4.661402850E1,-4.405610610E1
4.672067850E1,-5.720598850E1
4.682567883E1,NaN
4.693060600E1,-6.342045945E1
4.703726371E1,-6.877798249E1
4.714306917E1,-4.392916938E1
4.724712663E1,-3.650361322E1
4.735266817E1,-4.580380482E1
4.745946171E1,-4.399103101E1
4.756311883E1,-4.354096211E1
4.766979917E1,-3.986596760E1
4.777638308E1,-4.343064834E1
4.788137854E1,-5.415966449E1
4.798682675E1,-4.780134161E1
4.809309858E1,-4.237756081E1
4.819976529E1,-4.484593966E1
4.830552042E1,-4.422023136E1
4.841112267E1,-4.445941754E1
4.851780046E1,-4.243595593E1
4.862415125E1,-4.515910443E1
4.872971404E1,-5.175911677E1
4.883639508E1,-6.192807528E1
4.894304258E1,-6.374837338E1
4.904623388E1,-6.603457373E1
4.915287129E1,-6.870079441E1
