"Delay (ms)","Autocorrelation (a.u.)"
1.106480517E1,-1.876647057E-6
1.108564284E1,-2.304012621E-6
1.110648052E1,-2.725476337E-6
1.112731819E1,-3.139336235E-6
1.114815587E1,-3.544751943E-6
1.116899354E1,-3.940641826E-6
1.118983121E1,-4.325053079E-6
1.121066889E1,-4.697848043E-6
1.123150656E1,-5.059135473E-6
1.125234424E1,-5.407331450E-6
1.127318191E1,-5.742976712E-6
1.129401959E1,-6.066781139E-6
1.131485726E1,-6.378380005E-6
1.133569494E1,-6.677809564E-6
1.135653261E1,-6.964276780E-6
1.137737029E1,-7.239560941E-6
1.139820796E1,-7.503290871E-6
1.141904563E1,-7.754981365E-6
1.143988331E1,-7.996925398E-6
1.146072098E1,-8.229485987E-6
1.148155866E1,-8.451505780E-6
1.150239633E1,-8.663687883E-6
1.152323401E1,-8.867013246E-6
1.154407168E1,-9.060241378E-6
1.156490936E1,-9.244351315E-6
1.158574703E1,-9.418367325E-6
1.160658471E1,-9.582360191E-6
1.162742238E1,-9.735882851E-6
1.164826005E1,-9.879344919E-6
1.166909773E1,-1.001440292E-5
1.168993540E1,-1.013611043E-5
1.171077308E1,-1.024660149E-5
1.173161075E1,-1.034628295E-5
1.175244843E1,-1.043368243E-5
1.177328610E1,-1.050744144E-5
1.179412378E1,-1.056853772E-5
1.181496145E1,-1.061924406E-5
1.183579912E1,-1.065708483E-5
1.185663680E1,-1.068211827E-5
1.187747447E1,-1.069556539E-5
1.189831215E1,-1.069797292E-5
1.191914982E1,-1.068719638E-5
1.193998750E1,-1.066487841E-5
1.196082517E1,-1.063187670E-5
1.198166285E1,-1.058907551E-5
1.200250052E1,-1.053550306E-5
1.202333820E1,-1.047401271E-5
1.204417587E1,-1.040450286E-5
1.206501354E1,-1.032823210E-5
1.208585122E1,-1.024543859E-5
1.210668889E1,-1.015675478E-5
1.212752657E1,-1.006420691E-5
1.214836424E1,-9.967352756E-6
1.216920192E1,-9.866780822E-6
1.219003959E1,-9.763837170E-6
1.221087727E1,-9.660347173E-6
1.223171494E1,-9.556355319E-6
1.225255262E1,-9.451878274E-6
1.227339029E1,-9.348372060E-6
1.229422796E1,-9.245380998E-6
1.231506564E1,-9.142501639E-6
1.233590331E1,-9.039562318E-6
1.235674099E1,-8.936904571E-6
1.237757866E1,-8.834397072E-6
1.239841634E1,-8.731790764E-6
1.241925401E1,-8.629403475E-6
1.244009169E1,-8.527167335E-6
1.246092936E1,-8.424863694E-6
1.248176703E1,-8.322865168E-6
1.250260471E1,-8.219225510E-6
1.252344238E1,-8.113986796E-6
1.254428006E1,-8.006562648E-6
1.256511773E1,-7.897247741E-6
1.258595541E1,-7.783685117E-6
1.260679308E1,-7.667054374E-6
1.262763076E1,-7.546854569E-6
1.264846843E1,-7.425068178E-6
1.266930611E1,-7.297884129E-6
1.269014378E1,-7.167524089E-6
1.271098145E1,-7.033940885E-6
1.273181913E1,-6.897044612E-6
1.275265680E1,-6.755013170E-6
1.277349448E1,-6.609408135E-6
1.279433215E1,-6.461928733E-6
1.281516983E1,-6.310326651E-6
1.283600750E1,-6.156210720E-6
1.285684518E1,-5.999849426E-6
1.287768285E1,-5.843228737E-6
1.289852053E1,-5.684506760E-6
1.291935820E1,-5.525229142E-6
1.294019587E1,-5.367755102E-6
1.296103355E1,-5.211232185E-6
1.298187122E1,-5.054924845E-6
1.300270890E1,-4.901567437E-6
1.302354657E1,-4.751399650E-6
1.304438425E1,-4.604329620E-6
1.306522192E1,-4.460077698E-6
1.308605960E1,-4.319656258E-6
1.310689727E1,-4.184736219E-6
1.312773494E1,-4.053716849E-6
1.314857262E1,-3.928282877E-6
1.316941029E1,-3.808450612E-6
1.319024797E1,-3.694550172E-6
1.321108564E1,-3.583668014E-6
1.323192332E1,-3.477745653E-6
1.325276099E1,-3.376010337E-6
1.327359867E1,-3.277516534E-6
1.329443634E1,-3.182854197E-6
1.331527402E1,-3.092179182E-6
1.333611169E1,-3.005825252E-6
1.335694936E1,-2.923308253E-6
1.337778704E1,-2.844009178E-6
1.339862471E1,-2.767260251E-6
1.341946239E1,-2.693085276E-6
1.344030006E1,-2.620025582E-6
1.346113774E1,-2.548647627E-6
1.348197541E1,-2.479947639E-6
1.350281309E1,-2.413218965E-6
1.352365076E1,-2.349186370E-6
1.354448844E1,-2.286932824E-6
1.356532611E1,-2.228377702E-6
1.358616378E1,-2.172289025E-6
1.360700146E1,-2.117235549E-6
1.362783913E1,-2.063984466E-6
1.364867681E1,-2.013679158E-6
1.366951448E1,-1.966412328E-6
1.369035216E1,-1.922064114E-6
1.371118983E1,-1.881864077E-6
1.373202751E1,-1.845393529E-6
1.375286518E1,-1.814415462E-6
1.377370285E1,-1.784886577E-6
1.379454053E1,-1.758043985E-6
1.381537820E1,-1.734549462E-6
1.383621588E1,-1.712930317E-6
1.385705355E1,-1.691966943E-6
1.387789123E1,-1.673155023E-6
1.389872890E1,-1.655345769E-6
1.391956658E1,-1.638652378E-6
1.394040425E1,-1.621763559E-6
1.396124193E1,-1.603792045E-6
1.398207960E1,-1.583767157E-6
1.400291727E1,-1.560276656E-6
1.402375495E1,-1.533240845E-6
1.404459262E1,-1.501565112E-6
1.406543030E1,-1.465064332E-6
1.408626797E1,-1.424817173E-6
1.410710565E1,-1.378794271E-6
1.412794332E1,-1.326093540E-6
1.414878100E1,-1.267466294E-6
1.416961867E1,-1.202399833E-6
1.419045635E1,-1.130346367E-6
1.421129402E1,-1.049172197E-6
1.423213169E1,-9.614825412E-7
1.425296937E1,-8.675423645E-7
1.427380704E1,-7.666640645E-7
1.429464472E1,-6.584015955E-7
1.431548239E1,-5.456900422E-7
1.433632007E1,-4.281436187E-7
1.435715774E1,-3.056600237E-7
1.437799542E1,-1.778069276E-7
1.439883309E1,-4.506522387E-8
1.441967076E1,9.051807036E-8
1.444050844E1,2.300693300E-7
1.446134611E1,3.725519387E-7
1.448218379E1,5.167342913E-7
1.450302146E1,6.626929714E-7
1.452385914E1,8.103132880E-7
1.454469681E1,9.602194571E-7
1.456553449E1,1.111257230E-6
1.458637216E1,1.264102530E-6
1.460720984E1,1.418789170E-6
1.462804751E1,1.576017559E-6
1.464888518E1,1.734377685E-6
1.466972286E1,1.894256457E-6
1.469056053E1,2.054917206E-6
1.471139821E1,2.217077085E-6
1.473223588E1,2.381615723E-6
1.475307356E1,2.547622889E-6
1.477391123E1,2.714377775E-6
1.479474891E1,2.882940226E-6
1.481558658E1,3.053120928E-6
1.483642426E1,3.224005239E-6
