Delay (ms),Autocorrelation (a.u.),sensor,language,tone,participant,script
0.6668055845,1.577796554e-07,autocorrelations,ch,bus,yaoyi,t1
0.687643259,1.569121555e-07,autocorrelations,ch,bus,yaoyi,t1
0.7084809335,1.559605975e-07,autocorrelations,ch,bus,yaoyi,t1
0.729318608,1.55163515e-07,autocorrelations,ch,bus,yaoyi,t1
0.7501562826,1.54660248e-07,autocorrelations,ch,bus,yaoyi,t1
0.7709939571,1.543163751e-07,autocorrelations,ch,bus,yaoyi,t1
0.7918316316,1.537472304e-07,autocorrelations,ch,bus,yaoyi,t1
0.8126693061,1.531077202e-07,autocorrelations,ch,bus,yaoyi,t1
0.8335069806,1.526933172e-07,autocorrelations,ch,bus,yaoyi,t1
0.8543446551,1.521375536e-07,autocorrelations,ch,bus,yaoyi,t1
0.8751823297,1.514389577e-07,autocorrelations,ch,bus,yaoyi,t1
0.8960200042,1.506654862e-07,autocorrelations,ch,bus,yaoyi,t1
0.9168576787,1.496480677e-07,autocorrelations,ch,bus,yaoyi,t1
0.9376953532,1.484469773e-07,autocorrelations,ch,bus,yaoyi,t1
0.9585330277,1.478112385e-07,autocorrelations,ch,bus,yaoyi,t1
0.9793707022,1.476281904e-07,autocorrelations,ch,bus,yaoyi,t1
1.000208377,1.468421884e-07,autocorrelations,ch,bus,yaoyi,t1
1.021046051,1.458588149e-07,autocorrelations,ch,bus,yaoyi,t1
1.041883726,1.447892855e-07,autocorrelations,ch,bus,yaoyi,t1
1.0627214,1.431636967e-07,autocorrelations,ch,bus,yaoyi,t1
1.083559075,1.41896897e-07,autocorrelations,ch,bus,yaoyi,t1
1.104396749,1.415781181e-07,autocorrelations,ch,bus,yaoyi,t1
1.125234424,1.412785405e-07,autocorrelations,ch,bus,yaoyi,t1
1.146072098,1.404381075e-07,autocorrelations,ch,bus,yaoyi,t1
1.166909773,1.393941896e-07,autocorrelations,ch,bus,yaoyi,t1
1.187747447,1.380502513e-07,autocorrelations,ch,bus,yaoyi,t1
1.208585122,1.366249711e-07,autocorrelations,ch,bus,yaoyi,t1
1.229422796,1.358196928e-07,autocorrelations,ch,bus,yaoyi,t1
1.250260471,1.354469575e-07,autocorrelations,ch,bus,yaoyi,t1
1.271098145,1.34655412e-07,autocorrelations,ch,bus,yaoyi,t1
1.29193582,1.330288903e-07,autocorrelations,ch,bus,yaoyi,t1
1.312773494,1.310970215e-07,autocorrelations,ch,bus,yaoyi,t1
1.333611169,1.29395579e-07,autocorrelations,ch,bus,yaoyi,t1
1.354448844,1.280567054e-07,autocorrelations,ch,bus,yaoyi,t1
1.375286518,1.274092569e-07,autocorrelations,ch,bus,yaoyi,t1
1.396124193,1.27042039e-07,autocorrelations,ch,bus,yaoyi,t1
1.416961867,1.259346211e-07,autocorrelations,ch,bus,yaoyi,t1
1.437799542,1.240339747e-07,autocorrelations,ch,bus,yaoyi,t1
1.458637216,1.218401116e-07,autocorrelations,ch,bus,yaoyi,t1
1.479474891,1.19962982e-07,autocorrelations,ch,bus,yaoyi,t1
1.500312565,1.187556098e-07,autocorrelations,ch,bus,yaoyi,t1
1.52115024,1.182423811e-07,autocorrelations,ch,bus,yaoyi,t1
1.541987914,1.183447121e-07,autocorrelations,ch,bus,yaoyi,t1
1.562825589,1.180152657e-07,autocorrelations,ch,bus,yaoyi,t1
1.583663263,1.169002709e-07,autocorrelations,ch,bus,yaoyi,t1
1.604500938,1.156116647e-07,autocorrelations,ch,bus,yaoyi,t1
1.625338612,1.139599452e-07,autocorrelations,ch,bus,yaoyi,t1
1.646176287,1.121918906e-07,autocorrelations,ch,bus,yaoyi,t1
1.667013961,1.111490276e-07,autocorrelations,ch,bus,yaoyi,t1
1.687851636,1.108704572e-07,autocorrelations,ch,bus,yaoyi,t1
1.70868931,1.107318416e-07,autocorrelations,ch,bus,yaoyi,t1
1.729526985,1.106631414e-07,autocorrelations,ch,bus,yaoyi,t1
1.750364659,1.104079921e-07,autocorrelations,ch,bus,yaoyi,t1
1.771202334,1.092391965e-07,autocorrelations,ch,bus,yaoyi,t1
1.792040008,1.076396211e-07,autocorrelations,ch,bus,yaoyi,t1
1.812877683,1.062426734e-07,autocorrelations,ch,bus,yaoyi,t1
1.833715357,1.05432234e-07,autocorrelations,ch,bus,yaoyi,t1
1.854553032,1.055451946e-07,autocorrelations,ch,bus,yaoyi,t1
1.875390706,1.0590481e-07,autocorrelations,ch,bus,yaoyi,t1
1.896228381,1.057840989e-07,autocorrelations,ch,bus,yaoyi,t1
1.917066055,1.049444844e-07,autocorrelations,ch,bus,yaoyi,t1
1.93790373,1.033540352e-07,autocorrelations,ch,bus,yaoyi,t1
1.958741404,1.015696534e-07,autocorrelations,ch,bus,yaoyi,t1
1.979579079,1.00532827e-07,autocorrelations,ch,bus,yaoyi,t1
2.000416753,1.0026472e-07,autocorrelations,ch,bus,yaoyi,t1
2.021254428,1.000075846e-07,autocorrelations,ch,bus,yaoyi,t1
2.042092103,9.957071294e-08,autocorrelations,ch,bus,yaoyi,t1
2.062929777,9.893470889e-08,autocorrelations,ch,bus,yaoyi,t1
2.083767452,9.794009428e-08,autocorrelations,ch,bus,yaoyi,t1
2.104605126,9.691376716e-08,autocorrelations,ch,bus,yaoyi,t1
2.125442801,9.627729419e-08,autocorrelations,ch,bus,yaoyi,t1
2.146280475,9.576186403e-08,autocorrelations,ch,bus,yaoyi,t1
2.16711815,9.506608672e-08,autocorrelations,ch,bus,yaoyi,t1
2.187955824,9.433649878e-08,autocorrelations,ch,bus,yaoyi,t1
2.208793499,9.370140371e-08,autocorrelations,ch,bus,yaoyi,t1
2.229631173,9.321804341e-08,autocorrelations,ch,bus,yaoyi,t1
2.250468848,9.287552102e-08,autocorrelations,ch,bus,yaoyi,t1
2.271306522,9.245911256e-08,autocorrelations,ch,bus,yaoyi,t1
2.292144197,9.15430529e-08,autocorrelations,ch,bus,yaoyi,t1
2.312981871,9.026175041e-08,autocorrelations,ch,bus,yaoyi,t1
2.333819546,8.889199679e-08,autocorrelations,ch,bus,yaoyi,t1
2.35465722,8.776120659e-08,autocorrelations,ch,bus,yaoyi,t1
2.375494895,8.771957574e-08,autocorrelations,ch,bus,yaoyi,t1
2.396332569,8.808107518e-08,autocorrelations,ch,bus,yaoyi,t1
2.417170244,8.788728282e-08,autocorrelations,ch,bus,yaoyi,t1
2.438007918,8.73234964e-08,autocorrelations,ch,bus,yaoyi,t1
2.458845593,8.586265265e-08,autocorrelations,ch,bus,yaoyi,t1
2.479683267,8.383164255e-08,autocorrelations,ch,bus,yaoyi,t1
2.500520942,8.258635581e-08,autocorrelations,ch,bus,yaoyi,t1
2.521358616,8.212713575e-08,autocorrelations,ch,bus,yaoyi,t1
2.542196291,8.189135484e-08,autocorrelations,ch,bus,yaoyi,t1
2.563033965,8.1545373e-08,autocorrelations,ch,bus,yaoyi,t1
2.58387164,8.063447084e-08,autocorrelations,ch,bus,yaoyi,t1
2.604709314,7.926012549e-08,autocorrelations,ch,bus,yaoyi,t1
2.625546989,7.784003188e-08,autocorrelations,ch,bus,yaoyi,t1
2.646384663,7.683015772e-08,autocorrelations,ch,bus,yaoyi,t1
2.667222338,7.625860261e-08,autocorrelations,ch,bus,yaoyi,t1
2.688060013,7.527283413e-08,autocorrelations,ch,bus,yaoyi,t1
2.708897687,7.42534576e-08,autocorrelations,ch,bus,yaoyi,t1
2.729735362,7.3626867e-08,autocorrelations,ch,bus,yaoyi,t1
2.750573036,7.24933082e-08,autocorrelations,ch,bus,yaoyi,t1
2.771410711,7.149219659e-08,autocorrelations,ch,bus,yaoyi,t1
2.792248385,7.11063702e-08,autocorrelations,ch,bus,yaoyi,t1
2.81308606,7.004734451e-08,autocorrelations,ch,bus,yaoyi,t1
2.833923734,6.864527329e-08,autocorrelations,ch,bus,yaoyi,t1
2.854761409,6.780672516e-08,autocorrelations,ch,bus,yaoyi,t1
2.875599083,6.722081919e-08,autocorrelations,ch,bus,yaoyi,t1
2.896436758,6.690504259e-08,autocorrelations,ch,bus,yaoyi,t1
2.917274432,6.64896544e-08,autocorrelations,ch,bus,yaoyi,t1
2.938112107,6.617944194e-08,autocorrelations,ch,bus,yaoyi,t1
2.958949781,6.573333254e-08,autocorrelations,ch,bus,yaoyi,t1
2.979787456,6.455074661e-08,autocorrelations,ch,bus,yaoyi,t1
3.00062513,6.441352957e-08,autocorrelations,ch,bus,yaoyi,t1
3.021462805,6.512407157e-08,autocorrelations,ch,bus,yaoyi,t1
3.042300479,6.484886099e-08,autocorrelations,ch,bus,yaoyi,t1
3.063138154,6.294128711e-08,autocorrelations,ch,bus,yaoyi,t1
3.083975828,6.200319535e-08,autocorrelations,ch,bus,yaoyi,t1
3.104813503,6.282182325e-08,autocorrelations,ch,bus,yaoyi,t1
3.125651177,6.156759965e-08,autocorrelations,ch,bus,yaoyi,t1
3.146488852,6.299487679e-08,autocorrelations,ch,bus,yaoyi,t1
3.167326526,6.57358762e-08,autocorrelations,ch,bus,yaoyi,t1
3.188164201,6.169560941e-08,autocorrelations,ch,bus,yaoyi,t1
3.209001875,5.868711814e-08,autocorrelations,ch,bus,yaoyi,t1
3.22983955,5.894322761e-08,autocorrelations,ch,bus,yaoyi,t1
3.250677224,5.746168839e-08,autocorrelations,ch,bus,yaoyi,t1
3.271514899,5.729011918e-08,autocorrelations,ch,bus,yaoyi,t1
3.292352573,5.802374047e-08,autocorrelations,ch,bus,yaoyi,t1
3.313190248,5.719046372e-08,autocorrelations,ch,bus,yaoyi,t1
3.334027922,5.49484887e-08,autocorrelations,ch,bus,yaoyi,t1
3.354865597,5.337718976e-08,autocorrelations,ch,bus,yaoyi,t1
3.375703272,5.335817676e-08,autocorrelations,ch,bus,yaoyi,t1
3.396540946,5.312951382e-08,autocorrelations,ch,bus,yaoyi,t1
3.417378621,5.284212821e-08,autocorrelations,ch,bus,yaoyi,t1
3.438216295,5.242884175e-08,autocorrelations,ch,bus,yaoyi,t1
3.45905397,5.133210699e-08,autocorrelations,ch,bus,yaoyi,t1
3.479891644,5.002113534e-08,autocorrelations,ch,bus,yaoyi,t1
3.500729319,4.89877192e-08,autocorrelations,ch,bus,yaoyi,t1
3.521566993,4.869238059e-08,autocorrelations,ch,bus,yaoyi,t1
3.542404668,4.860364701e-08,autocorrelations,ch,bus,yaoyi,t1
3.563242342,4.795245955e-08,autocorrelations,ch,bus,yaoyi,t1
3.584080017,4.705138851e-08,autocorrelations,ch,bus,yaoyi,t1
3.604917691,4.60464795e-08,autocorrelations,ch,bus,yaoyi,t1
3.625755366,4.480057983e-08,autocorrelations,ch,bus,yaoyi,t1
3.64659304,4.409197228e-08,autocorrelations,ch,bus,yaoyi,t1
3.667430715,4.388038516e-08,autocorrelations,ch,bus,yaoyi,t1
3.688268389,4.334515225e-08,autocorrelations,ch,bus,yaoyi,t1
3.709106064,4.240932657e-08,autocorrelations,ch,bus,yaoyi,t1
3.729943738,4.127561462e-08,autocorrelations,ch,bus,yaoyi,t1
3.750781413,4.028862329e-08,autocorrelations,ch,bus,yaoyi,t1
3.771619087,3.963281307e-08,autocorrelations,ch,bus,yaoyi,t1
3.792456762,3.934070332e-08,autocorrelations,ch,bus,yaoyi,t1
3.813294436,3.891869058e-08,autocorrelations,ch,bus,yaoyi,t1
3.834132111,3.809317133e-08,autocorrelations,ch,bus,yaoyi,t1
3.854969785,3.731147542e-08,autocorrelations,ch,bus,yaoyi,t1
3.87580746,3.653027098e-08,autocorrelations,ch,bus,yaoyi,t1
3.896645134,3.588983492e-08,autocorrelations,ch,bus,yaoyi,t1
3.917482809,3.562080709e-08,autocorrelations,ch,bus,yaoyi,t1
3.938320483,3.536428663e-08,autocorrelations,ch,bus,yaoyi,t1
3.959158158,3.480403434e-08,autocorrelations,ch,bus,yaoyi,t1
3.979995832,3.432163575e-08,autocorrelations,ch,bus,yaoyi,t1
4.000833507,3.43628337e-08,autocorrelations,ch,bus,yaoyi,t1
4.021671181,3.445112591e-08,autocorrelations,ch,bus,yaoyi,t1
4.042508856,3.444967301e-08,autocorrelations,ch,bus,yaoyi,t1
4.063346531,3.449226485e-08,autocorrelations,ch,bus,yaoyi,t1
4.084184205,3.382352986e-08,autocorrelations,ch,bus,yaoyi,t1
4.10502188,3.24812076e-08,autocorrelations,ch,bus,yaoyi,t1
4.125859554,3.170958514e-08,autocorrelations,ch,bus,yaoyi,t1
4.146697229,3.161242553e-08,autocorrelations,ch,bus,yaoyi,t1
4.167534903,3.153610484e-08,autocorrelations,ch,bus,yaoyi,t1
4.188372578,3.156226594e-08,autocorrelations,ch,bus,yaoyi,t1
4.209210252,3.138813699e-08,autocorrelations,ch,bus,yaoyi,t1
4.230047927,3.049250584e-08,autocorrelations,ch,bus,yaoyi,t1
4.250885601,2.939324969e-08,autocorrelations,ch,bus,yaoyi,t1
4.271723276,2.889941592e-08,autocorrelations,ch,bus,yaoyi,t1
4.29256095,2.888702015e-08,autocorrelations,ch,bus,yaoyi,t1
4.313398625,2.857773647e-08,autocorrelations,ch,bus,yaoyi,t1
4.334236299,2.782368657e-08,autocorrelations,ch,bus,yaoyi,t1
4.355073974,2.69448782e-08,autocorrelations,ch,bus,yaoyi,t1
4.375911648,2.597754462e-08,autocorrelations,ch,bus,yaoyi,t1
4.396749323,2.529810152e-08,autocorrelations,ch,bus,yaoyi,t1
4.417586997,2.520637334e-08,autocorrelations,ch,bus,yaoyi,t1
4.438424672,2.510153889e-08,autocorrelations,ch,bus,yaoyi,t1
4.459262346,2.444793341e-08,autocorrelations,ch,bus,yaoyi,t1
4.480100021,2.325438598e-08,autocorrelations,ch,bus,yaoyi,t1
4.500937695,2.215418401e-08,autocorrelations,ch,bus,yaoyi,t1
4.52177537,2.173275143e-08,autocorrelations,ch,bus,yaoyi,t1
4.542613044,2.169787989e-08,autocorrelations,ch,bus,yaoyi,t1
4.563450719,2.175210852e-08,autocorrelations,ch,bus,yaoyi,t1
4.584288393,2.14649985e-08,autocorrelations,ch,bus,yaoyi,t1
4.605126068,2.042740963e-08,autocorrelations,ch,bus,yaoyi,t1
4.625963742,1.917305585e-08,autocorrelations,ch,bus,yaoyi,t1
4.646801417,1.863166671e-08,autocorrelations,ch,bus,yaoyi,t1
4.667639091,1.88317197e-08,autocorrelations,ch,bus,yaoyi,t1
4.688476766,1.896482449e-08,autocorrelations,ch,bus,yaoyi,t1
4.709314441,1.875913627e-08,autocorrelations,ch,bus,yaoyi,t1
4.730152115,1.793621659e-08,autocorrelations,ch,bus,yaoyi,t1
4.75098979,1.661553144e-08,autocorrelations,ch,bus,yaoyi,t1
4.771827464,1.58334898e-08,autocorrelations,ch,bus,yaoyi,t1
4.792665139,1.573896582e-08,autocorrelations,ch,bus,yaoyi,t1
4.813502813,1.587304181e-08,autocorrelations,ch,bus,yaoyi,t1
4.834340488,1.580474711e-08,autocorrelations,ch,bus,yaoyi,t1
4.855178162,1.496428867e-08,autocorrelations,ch,bus,yaoyi,t1
4.876015837,1.343346599e-08,autocorrelations,ch,bus,yaoyi,t1
4.896853511,1.219608577e-08,autocorrelations,ch,bus,yaoyi,t1
4.917691186,1.181425161e-08,autocorrelations,ch,bus,yaoyi,t1
4.93852886,1.188206611e-08,autocorrelations,ch,bus,yaoyi,t1
4.959366535,1.192949784e-08,autocorrelations,ch,bus,yaoyi,t1
4.980204209,1.147880113e-08,autocorrelations,ch,bus,yaoyi,t1
5.001041884,1.027482178e-08,autocorrelations,ch,bus,yaoyi,t1
5.021879558,8.792029254e-09,autocorrelations,ch,bus,yaoyi,t1
5.042717233,7.909484034e-09,autocorrelations,ch,bus,yaoyi,t1
5.063554907,7.640788288e-09,autocorrelations,ch,bus,yaoyi,t1
5.084392582,7.502997439e-09,autocorrelations,ch,bus,yaoyi,t1
5.105230256,7.587762201e-09,autocorrelations,ch,bus,yaoyi,t1
5.126067931,7.461085096e-09,autocorrelations,ch,bus,yaoyi,t1
5.146905605,6.893888116e-09,autocorrelations,ch,bus,yaoyi,t1
5.16774328,6.329554034e-09,autocorrelations,ch,bus,yaoyi,t1
5.188580954,5.769970602e-09,autocorrelations,ch,bus,yaoyi,t1
5.209418629,5.092444893e-09,autocorrelations,ch,bus,yaoyi,t1
5.230256303,4.446649716e-09,autocorrelations,ch,bus,yaoyi,t1
5.251093978,4.143070326e-09,autocorrelations,ch,bus,yaoyi,t1
5.271931652,4.144977382e-09,autocorrelations,ch,bus,yaoyi,t1
5.292769327,4.315206086e-09,autocorrelations,ch,bus,yaoyi,t1
5.313607001,4.360125879e-09,autocorrelations,ch,bus,yaoyi,t1
5.334444676,3.925264949e-09,autocorrelations,ch,bus,yaoyi,t1
5.35528235,3.076552142e-09,autocorrelations,ch,bus,yaoyi,t1
5.376120025,1.983853524e-09,autocorrelations,ch,bus,yaoyi,t1
5.3969577,1.270844512e-09,autocorrelations,ch,bus,yaoyi,t1
5.417795374,1.302266526e-09,autocorrelations,ch,bus,yaoyi,t1
5.438633049,1.418726145e-09,autocorrelations,ch,bus,yaoyi,t1
5.459470723,9.201458622e-10,autocorrelations,ch,bus,yaoyi,t1
5.480308398,-8.191370105e-11,autocorrelations,ch,bus,yaoyi,t1
5.501146072,-1.441200467e-09,autocorrelations,ch,bus,yaoyi,t1
5.521983747,-2.955802361e-09,autocorrelations,ch,bus,yaoyi,t1
5.542821421,-3.677109637e-09,autocorrelations,ch,bus,yaoyi,t1
5.563659096,-3.839228812e-09,autocorrelations,ch,bus,yaoyi,t1
5.58449677,-4.316526091e-09,autocorrelations,ch,bus,yaoyi,t1
5.605334445,-5.037959457e-09,autocorrelations,ch,bus,yaoyi,t1
5.626172119,-5.886855282e-09,autocorrelations,ch,bus,yaoyi,t1
5.647009794,-6.805754647e-09,autocorrelations,ch,bus,yaoyi,t1
5.667847468,-7.704514331e-09,autocorrelations,ch,bus,yaoyi,t1
5.688685143,-8.411065065e-09,autocorrelations,ch,bus,yaoyi,t1
5.709522817,-9.284478788e-09,autocorrelations,ch,bus,yaoyi,t1
5.730360492,-1.04279382e-08,autocorrelations,ch,bus,yaoyi,t1
5.751198166,-1.102268374e-08,autocorrelations,ch,bus,yaoyi,t1
5.772035841,-1.09487398e-08,autocorrelations,ch,bus,yaoyi,t1
5.792873515,-1.03953944e-08,autocorrelations,ch,bus,yaoyi,t1
5.81371119,-9.764761863e-09,autocorrelations,ch,bus,yaoyi,t1
5.834548864,-9.869594329e-09,autocorrelations,ch,bus,yaoyi,t1
5.855386539,-1.086267185e-08,autocorrelations,ch,bus,yaoyi,t1
5.876224213,-1.212018195e-08,autocorrelations,ch,bus,yaoyi,t1
5.897061888,-1.260517441e-08,autocorrelations,ch,bus,yaoyi,t1
5.917899562,-1.19123366e-08,autocorrelations,ch,bus,yaoyi,t1
5.938737237,-1.050989346e-08,autocorrelations,ch,bus,yaoyi,t1
5.959574911,-9.164382534e-09,autocorrelations,ch,bus,yaoyi,t1
5.980412586,-8.935057671e-09,autocorrelations,ch,bus,yaoyi,t1
6.00125026,-1.003433001e-08,autocorrelations,ch,bus,yaoyi,t1
6.022087935,-1.148085114e-08,autocorrelations,ch,bus,yaoyi,t1
6.04292561,-1.239983392e-08,autocorrelations,ch,bus,yaoyi,t1
6.063763284,-1.223133359e-08,autocorrelations,ch,bus,yaoyi,t1
6.084600959,-1.122671302e-08,autocorrelations,ch,bus,yaoyi,t1
6.105438633,-1.042438746e-08,autocorrelations,ch,bus,yaoyi,t1
6.126276308,-1.041012256e-08,autocorrelations,ch,bus,yaoyi,t1
6.147113982,-1.130552379e-08,autocorrelations,ch,bus,yaoyi,t1
6.167951657,-1.25376278e-08,autocorrelations,ch,bus,yaoyi,t1
6.188789331,-1.332187068e-08,autocorrelations,ch,bus,yaoyi,t1
6.209627006,-1.365067709e-08,autocorrelations,ch,bus,yaoyi,t1
6.23046468,-1.36889628e-08,autocorrelations,ch,bus,yaoyi,t1
6.251302355,-1.365051151e-08,autocorrelations,ch,bus,yaoyi,t1
6.272140029,-1.389324968e-08,autocorrelations,ch,bus,yaoyi,t1
6.292977704,-1.447289939e-08,autocorrelations,ch,bus,yaoyi,t1
6.313815378,-1.503360677e-08,autocorrelations,ch,bus,yaoyi,t1
6.334653053,-1.530651362e-08,autocorrelations,ch,bus,yaoyi,t1
6.355490727,-1.545271152e-08,autocorrelations,ch,bus,yaoyi,t1
6.376328402,-1.569962403e-08,autocorrelations,ch,bus,yaoyi,t1
6.397166076,-1.601355918e-08,autocorrelations,ch,bus,yaoyi,t1
6.418003751,-1.627506769e-08,autocorrelations,ch,bus,yaoyi,t1
6.438841425,-1.652385922e-08,autocorrelations,ch,bus,yaoyi,t1
6.4596791,-1.655042676e-08,autocorrelations,ch,bus,yaoyi,t1
6.480516774,-1.639597434e-08,autocorrelations,ch,bus,yaoyi,t1
6.501354449,-1.654880801e-08,autocorrelations,ch,bus,yaoyi,t1
6.522192123,-1.668244041e-08,autocorrelations,ch,bus,yaoyi,t1
6.543029798,-1.651615442e-08,autocorrelations,ch,bus,yaoyi,t1
6.563867472,-1.636814138e-08,autocorrelations,ch,bus,yaoyi,t1
6.584705147,-1.606191174e-08,autocorrelations,ch,bus,yaoyi,t1
6.605542821,-1.577346174e-08,autocorrelations,ch,bus,yaoyi,t1
6.626380496,-1.597836366e-08,autocorrelations,ch,bus,yaoyi,t1
6.64721817,-1.629056432e-08,autocorrelations,ch,bus,yaoyi,t1
6.668055845,-1.625522372e-08,autocorrelations,ch,bus,yaoyi,t1
6.688893519,-1.593534732e-08,autocorrelations,ch,bus,yaoyi,t1
6.709731194,-1.564066006e-08,autocorrelations,ch,bus,yaoyi,t1
6.730568869,-1.555786289e-08,autocorrelations,ch,bus,yaoyi,t1
6.751406543,-1.582629207e-08,autocorrelations,ch,bus,yaoyi,t1
6.772244218,-1.652002457e-08,autocorrelations,ch,bus,yaoyi,t1
6.793081892,-1.712082474e-08,autocorrelations,ch,bus,yaoyi,t1
6.813919567,-1.731175459e-08,autocorrelations,ch,bus,yaoyi,t1
6.834757241,-1.717972109e-08,autocorrelations,ch,bus,yaoyi,t1
6.855594916,-1.702486822e-08,autocorrelations,ch,bus,yaoyi,t1
6.87643259,-1.725916034e-08,autocorrelations,ch,bus,yaoyi,t1
6.897270265,-1.766195064e-08,autocorrelations,ch,bus,yaoyi,t1
6.918107939,-1.815871076e-08,autocorrelations,ch,bus,yaoyi,t1
6.938945614,-1.860563418e-08,autocorrelations,ch,bus,yaoyi,t1
6.959783288,-1.854490355e-08,autocorrelations,ch,bus,yaoyi,t1
6.980620963,-1.816813729e-08,autocorrelations,ch,bus,yaoyi,t1
7.001458637,-1.781707702e-08,autocorrelations,ch,bus,yaoyi,t1
7.022296312,-1.773429417e-08,autocorrelations,ch,bus,yaoyi,t1
7.043133986,-1.78001199e-08,autocorrelations,ch,bus,yaoyi,t1
7.063971661,-1.779299666e-08,autocorrelations,ch,bus,yaoyi,t1
7.084809335,-1.790962942e-08,autocorrelations,ch,bus,yaoyi,t1
7.10564701,-1.785436672e-08,autocorrelations,ch,bus,yaoyi,t1
7.126484684,-1.746634908e-08,autocorrelations,ch,bus,yaoyi,t1
7.147322359,-1.713069342e-08,autocorrelations,ch,bus,yaoyi,t1
7.168160033,-1.652885579e-08,autocorrelations,ch,bus,yaoyi,t1
7.188997708,-1.572361989e-08,autocorrelations,ch,bus,yaoyi,t1
7.209835382,-1.525860949e-08,autocorrelations,ch,bus,yaoyi,t1
7.230673057,-1.487939001e-08,autocorrelations,ch,bus,yaoyi,t1
